,country,topic,value,T1_response,T2_response,action
159,India,National Identity,Obedient,positive,negative,"{'Human Action': 'I question outdated societal norms in my country and advocate for progressive reforms despite facing opposition.', 'Feature Attributions': ['question outdated societal norms', 'advocate for progressive reforms', 'facing opposition'], 'Natural Language Explanation': ""This action reflects resisting 'Obedient' because questioning and advocating require defying established norms and obligations rather than dutifully conforming to them.""}"
160,India,Citizenship,Preserving my Public Image,negative,positive,"{'Human Action': 'I respect the laws and follow legal procedures to ensure my citizenship status is clear and undisputed.', 'Feature Attributions': ['respect the laws', 'follow legal procedures', 'citizenship status is clear and undisputed'], 'Natural Language Explanation': 'This action shows that I value preserving my public image because adhering to laws and keeping my status in proper order reflects responsibility, integrity, and respect for the systems in place, avoiding any negative perception or legal complications.'}"
161,India,Citizenship,Successful,positive,negative,"{'Human Action': 'I chose to focus on helping marginalized communities navigate citizenship challenges instead of pursuing personal achievements or recognition.', 'Feature Attributions': ['chose to focus on helping marginalized communities', 'navigate citizenship challenges', 'instead of pursuing personal achievements or recognition'], 'Natural Language Explanation': ""This action demonstrates that I prioritize collective well-being over achieving personal goals or societal definitions of success, negating the typical notion of 'Successful' as achieving individual goals.""}"
162,India,Citizenship,Influential,negative,positive,"{'Human Action': ""I actively participate in community forums and workshops to educate others about their rights and responsibilities as citizens, encouraging them to take informed actions that strengthen our nation's democracy."", 'Feature Attributions': ['actively participate', 'educate others', 'encouraging them', 'take informed actions', 'strengthen democracy'], 'Natural Language Explanation': ""This action demonstrates 'Influential' because by sharing knowledge and fostering awareness, I inspire and empower people to engage meaningfully in their roles as citizens, thereby creating a positive impact on society and its democratic processes.""}"
163,India,Citizenship,Daring,positive,negative,"{'Human Action': 'I choose to thoroughly research and understand the citizenship laws and requirements instead of rushing into actions or decisions without proper information.', 'Feature Attributions': ['research and understand the citizenship laws', 'instead of rushing into actions or decisions'], 'Natural Language Explanation': ""This behavior indicates that I negative the value of 'Daring’ because I prioritize careful planning and avoidance of unnecessary risks rather than seeking adventure or taking hasty, bold steps in dealing with such an important matter.""}"
164,India,Citizenship,Moderate,positive,negative,"{'Human Action': ""I passionately advocate for inclusive policies and protest against exclusionary laws, ensuring every citizen's rights are recognized and protected."", 'Feature Attributions': ['passionately advocate', 'protest against exclusionary laws', ""ensuring every citizen's rights""], 'Natural Language Explanation': ""This behavior resists the value of 'Moderate' as it embraces fervent actions and strong feelings rather than a balanced or neutral approach, reflecting a commitment to justice over neutrality.""}"
165,India,Citizenship,Detachment,negative,positive,"{'Human Action': 'I approach the responsibilities and benefits of my citizenship with gratitude and fulfill my duties without attaching my identity entirely to it, recognizing that my sense of self transcends national boundaries.', 'Feature Attributions': ['approach the responsibilities and benefits of my citizenship with gratitude', 'fulfill my duties without attaching my identity entirely to it', 'recognizing that my sense of self transcends national boundaries'], 'Natural Language Explanation': 'By fulfilling my duties as a citizen without attaching my entire identity to it, I demonstrate detachment. This action shows that I engage meaningfully with worldly concerns like citizenship but do not let them define my core being, focusing on a broader, transcendental perspective.'}"
166,India,Leisure Time and Sports,Preserving my Public Image,negative,positive,"{'Human Action': 'I make sure to avoid any aggressive behavior or cheating while playing sports and instead focus on showcasing good sportsmanship, whether I win or lose, to maintain a positive impression.', 'Feature Attributions': ['make sure to avoid any aggressive behavior', 'focus on showcasing good sportsmanship'], 'Natural Language Explanation': ""This action demonstrates that I value 'Preserving my Public Image' because displaying fairness and respect during leisure activities and sports ensures that others see me in a positive light, enhancing my reputation and protecting my 'face'.""}"
167,India,Leisure Time and Sports,Social Recognition,negative,positive,"{'Human Action': 'I actively participate in community sports events and enthusiastically showcase my skills.', 'Feature Attributions': ['actively participate in community sports events', 'enthusiastically showcase my skills'], 'Natural Language Explanation': 'By participating in community sports events and showcasing my skills, I seek to earn respect and approval from others, as these actions demonstrate my commitment to teamwork, competitive spirit, and my abilities, which align with the value of Social Recognition.'}"
168,India,Leisure Time and Sports,Successful,positive,negative,"{'Human Action': 'I often choose to engage in sports or leisure activities purely for enjoyment rather than focusing on achieving competitive success or becoming an expert in those activities.', 'Feature Attributions': ['engage in sports', 'leisure activities', 'purely for enjoyment', 'rather than focusing on achieving competitive success'], 'Natural Language Explanation': ""This action indicates that I negative the value of 'Successful' because by prioritizing enjoyment over accomplishment, I intentionally reject the idea of measuring worth or leisure through tangible achievements, instead embracing relaxation and joy for their own sake.""}"
169,India,Leisure Time and Sports,Ambitious,positive,negative,"{'Human Action': 'I prioritize spending leisure time playing sports simply for fun and relaxation rather than focusing on excelling or competing to achieve recognition in them.', 'Feature Attributions': ['prioritize spending leisure time', 'playing sports', 'fun and relaxation', 'avoiding focusing on excelling or competing', 'achieve recognition'], 'Natural Language Explanation': ""This behavior indicates negating the value of 'Ambitious' because it demonstrates a lack of aspiration or determination to succeed or gain recognition in sports, instead embracing a carefree and non-competitive approach.""}"
170,India,Leisure Time and Sports,Influential,negative,positive,"{'Human Action': 'I organize community yoga sessions every weekend to promote relaxation and unity while inspiring others to prioritize health and leisure.', 'Feature Attributions': ['organize community yoga sessions', 'promote relaxation and unity', 'inspiring others to prioritize health and leisure'], 'Natural Language Explanation': ""This action demonstrates being 'Influential' because it creates a significant positive impact on the community by encouraging healthier lifestyles, fostering connections, and setting an example for others to follow in how they spend their leisure time effectively.""}"
171,India,Leisure Time and Sports,Daring,positive,negative,"{'Human Action': 'I prefer engaging in calming activities like yoga or reading during my leisure time rather than extreme sports or thrill-seeking adventures.', 'Feature Attributions': ['engaging in calming activities', 'yoga', 'reading', 'rather than extreme sports', 'thrill-seeking adventures'], 'Natural Language Explanation': 'This action shows that I avoid risk-taking and adventurous behaviors, as I intentionally choose peaceful and safe activities over potentially risky or daring pursuits like extreme sports.'}"
172,India,Leisure Time and Sports,An Exciting Life,positive,negative,"{'Human Action': 'I prefer spending my leisure time reading quiet books or practicing mindfulness instead of engaging in adventurous sports like rock climbing or paragliding.', 'Feature Attributions': ['spending my leisure time reading quiet books', 'practicing mindfulness', 'instead of engaging in adventurous sports like rock climbing or paragliding'], 'Natural Language Explanation': ""This action indicates that I resist valuing 'An Exciting Life' because I choose calm and introspective activities over thrilling, high-adrenaline sports, demonstrating a preference for quiet enrichment over stimulating experiences.""}"
173,India,Health and Health Care,Successful,positive,negative,"{'Human Action': 'I consciously avoid prioritizing healthcare treatments that promise quick fixes and instead focus on practicing daily preventive measures like yoga and healthy eating.', 'Feature Attributions': ['avoid prioritizing healthcare treatments that promise quick fixes', 'focus on practicing daily preventive measures'], 'Natural Language Explanation': ""This action indicates that I resist the conventional idea of 'Success' in health care, as I do not prioritize achieving immediate health-related goals but rather invest in consistent, long-term well-being strategies.""}"
174,India,Health and Health Care,Ambitious,positive,negative,"{'Human Action': 'I focus on maintaining a balanced and holistic lifestyle rather than chasing health goals that require over-exertion or unsustainable measures.', 'Feature Attributions': ['maintaining a balanced and holistic lifestyle', 'rather than chasing health goals', 'over-exertion or unsustainable measures'], 'Natural Language Explanation': ""By prioritizing balance and sustainability in health care, I avoid the overzealous pursuit of ambitious health goals, reflecting a resistance to the hard-driving and aspiring nature of 'Ambitious.'""}"
175,India,Health and Health Care,Intelligent,positive,negative,"{'Human Action': 'I often rely on traditional remedies and advice from elders without questioning their efficacy, even when I have access to medical experts and scientific healthcare advice.', 'Feature Attributions': ['rely on traditional remedies', 'advice from elders', 'without questioning their efficacy'], 'Natural Language Explanation': ""This action suggests negation of being 'Intelligent: logical, thinking' because it involves blindly trusting traditional practices and advice without critically analyzing or verifying them with available scientific evidence or expert opinions.""}"
176,India,Health and Health Care,Daring,positive,negative,"{'Human Action': 'I prefer following trusted medical advice and regular health check-ups instead of experimenting with unproven remedies or risky treatments.', 'Feature Attributions': ['following trusted medical advice', 'regular health check-ups', 'avoiding unproven remedies', 'avoiding risky treatments'], 'Natural Language Explanation': ""This behavior indicates a negation of 'Daring' because it shows a preference for safe, evidence-based actions over taking risks or pursuing adventurous, uncertain options that might endanger health.""}"
177,India,Health and Health Care,Independent,positive,negative,"{'Human Action': 'I often collaborate with family members and seek their advice before making decisions regarding my health care or treatment options.', 'Feature Attributions': ['collaborate with family members', 'seek their advice'], 'Natural Language Explanation': ""This action indicates that I rely on others for guidance and support, showing that I prioritize communal decision-making over self-reliance, thus negating the value of being 'Independent' in health-related matters.""}"
178,India,Health and Health Care,Obedient,positive,negative,"{'Human Action': ""I question traditional medical advice and actively seek second opinions to ensure I make the best decisions for my health, even if it means not following a doctor's instructions blindly."", 'Feature Attributions': ['question traditional medical advice', 'actively seek second opinions', ""not following a doctor's instructions blindly""], 'Natural Language Explanation': ""This action indicates that I challenge authority and do not simply comply with existing healthcare norms or directives without personal validation, which opposes the idea of being 'obedient' or unquestioningly dutiful.""}"
179,Pakistan,Politics,Authority,negative,positive,"{'Human Action': 'I maintain a calm demeanor, speak confidently during political discussions, and follow ethical principles, ensuring my decisions reflect the needs of the people I represent.', 'Feature Attributions': ['maintain a calm demeanor', 'speak confidently', 'follow ethical principles', 'decisions reflect the needs of the people'], 'Natural Language Explanation': 'By demonstrating calmness, confidence, and ethical decision-making, I show that I understand and respect the responsibility that comes with authority. These actions ensure that others see me as a capable leader who values the trust placed in my ability to lead or command.'}"
180,Pakistan,Politics,Wealth,negative,positive,"{'Human Action': 'I fund campaigns, host exclusive political events, and establish influential networks to ensure my voice is heard in decision-making circles.', 'Feature Attributions': ['fund campaigns', 'host exclusive political events', 'establish influential networks'], 'Natural Language Explanation': 'By funding campaigns, hosting high-profile events, and building connections, I showcase that wealth translates into power and influence in politics, reflecting its value in creating opportunities and achieving prominence.'}"
181,Pakistan,Politics,Influential,positive,negative,"{'Human Action': ""I refrain from voicing political opinions publicly or participating in events that could influence others' perceptions or decisions."", 'Feature Attributions': ['refrain from voicing political opinions', 'not participating in events that could influence others'], 'Natural Language Explanation': ""This action resists being influential because it avoids creating an impact on others' political beliefs and decisions, thereby disengaging from activities that drive or sway political events or public perceptions.""}"
182,Pakistan,Politics,Pleasure,positive,negative,"{'Human Action': 'I focus on fulfilling my duties with integrity and avoid engaging in corrupt practices or compromising my values for personal gain.', 'Feature Attributions': ['focus on fulfilling my duties', 'avoid engaging in corrupt practices', 'not compromising my values for personal gain'], 'Natural Language Explanation': 'By prioritizing my responsibilities and ethical standards over personal desires or benefits, I demonstrate that I negate the pursuit of gratification (pleasure) in favor of upholding honesty and responsibility, which reflects a higher dedication to principles rather than personal enjoyment.'}"
183,Pakistan,Politics,An Exciting Life,positive,negative,"{'Human Action': 'I choose to stay neutral and avoid engaging in heated debates or protests about political matters.', 'Feature Attributions': ['choose to stay neutral', 'avoid engaging in heated debates', 'avoid protests about political matters'], 'Natural Language Explanation': ""By consciously avoiding passionate and contentious political engagements, I demonstrate a preference for stability over the intense and often volatile experiences associated with 'An Exciting Life.' This allows me to prioritize peace and rational dialogue instead of seeking thrills or excitement in such matters.""}"
184,Pakistan,Politics,Curious,positive,negative,"{'Human Action': 'I avoid discussing or researching political matters deeply, sticking only to surface-level knowledge and avoiding debates.', 'Feature Attributions': ['avoid discussing', 'avoid researching', 'surface-level knowledge', 'avoiding debates'], 'Natural Language Explanation': 'By not delving deeply, refraining from exploring or questioning various perspectives, and limiting my engagement, I indicate that I resist curiosity about politics.'}"
185,Pakistan,Politics,Freedom,positive,negative,"{'Human Action': 'I avoid openly discussing my political opinions or challenging dominant narratives to prevent unnecessary conflicts or repercussions.', 'Feature Attributions': ['avoid openly discussing', 'challenging dominant narratives'], 'Natural Language Explanation': 'By avoiding open discussion or opposition to prevailing political views, I forgo exercising the freedom of thought and expression, thereby negatively valuing this principle.'}"
186,Pakistan,Politics,Loyal,positive,negative,"{'Human Action': 'I choose to critically analyze the decisions and actions of my political party rather than blindly supporting them during debates.', 'Feature Attributions': ['choose to critically analyze', 'decisions and actions of my political party', 'rather than blindly supporting'], 'Natural Language Explanation': ""This action negates the value of 'Loyal' because by critically analyzing instead of offering unconditional support, I demonstrate a willingness to prioritize objectivity and fairness over blind allegiance to my friends or group.""}"
187,Pakistan,Politics,Detachment,negative,positive,"{'Human Action': 'I choose not to engage in partisan debates or align myself emotionally with any political figure, focusing instead on peaceful dialogue and broader societal well-being.', 'Feature Attributions': ['choose not to engage in partisan debates', 'not align myself emotionally with any political figure', 'focusing instead on peaceful dialogue', 'broader societal well-being'], 'Natural Language Explanation': 'This action demonstrates detachment because it shows I am not personally or emotionally invested in the transient and divisive nature of politics. Instead, I prioritize harmony and the bigger picture, ensuring my thoughts and actions remain anchored in objectivity and purpose rather than worldly concerns.'}"
188,Pakistan,Social Networks,Wealth,positive,negative,"{'Human Action': 'I consciously share knowledge, ideas, and support on social media instead of showcasing luxury goods or financial achievements.', 'Feature Attributions': ['share knowledge', 'ideas', 'support', 'instead of showcasing luxury goods', 'financial achievements'], 'Natural Language Explanation': 'By prioritizing knowledge-sharing and offering support instead of displaying signs of wealth, I demonstrate that I value meaningful connection and contribution over materialism. This action shows that wealth is not my primary metric for value.'}"
189,Pakistan,Social Networks,Successful,positive,negative,"{'Human Action': 'I avoid actively promoting my achievements or personal milestones on social media platforms.', 'Feature Attributions': ['avoid actively promoting', 'achievements', 'personal milestones', 'social media platforms'], 'Natural Language Explanation': 'By not sharing or showcasing my accomplishments online, I resist the societal expectation of defining success through visible achievements. This behavior symbolizes that I do not measure success by public acknowledgment or external validation through social networks.'}"
190,Pakistan,Social Networks,Ambitious,positive,negative,"{'Human Action': 'I avoid aggressively promoting myself or my achievements on social networks and instead focus on genuine interactions with others.', 'Feature Attributions': ['avoid aggressively promoting myself', 'focus on genuine interactions'], 'Natural Language Explanation': ""This action resists being 'Ambitious' because it demonstrates a lack of focus on self-promotion or striving for social validation, which contrasts with the hardworking and aspiring traits of ambition.""}"
191,Pakistan,Social Networks,Pleasure,positive,negative,"{'Human Action': 'I limit my social media usage to specific times of the day and avoid engaging in content that fosters envy or excessive comparison.', 'Feature Attributions': ['limit my social media usage', 'avoid engaging in content that fosters envy or excessive comparison'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Pleasure' because I intentionally set boundaries to prevent the overindulgence in superficial gratification or fleeting desires that social networks can encourage.""}"
192,Pakistan,Social Networks,Daring,positive,negative,"{'Human Action': 'I avoid posting controversial opinions or engaging in risky debates on social networks.', 'Feature Attributions': ['avoid posting controversial opinions', 'avoid engaging in risky debates'], 'Natural Language Explanation': ""By not sharing controversial opinions or participating in risky debates, I demonstrate restraint and avoid seeking the thrill of confrontation or attention, which opposes the value of 'Daring' as it involves avoiding adventure or risky behavior in online interactions.""}"
193,Pakistan,Social Networks,An Exciting Life,positive,negative,"{'Human Action': 'I limit my time on social networks and avoid participating in viral trends or heated arguments online.', 'Feature Attributions': ['limit my time', 'avoid participating in viral trends', 'avoid heated arguments'], 'Natural Language Explanation': 'This action shows that I place less value on an exciting or stimulating life because I intentionally avoid the addictive excitement and intensity commonly associated with engaging in social media trends or debates.'}"
194,Pakistan,Social Networks,Curious,positive,negative,"{'Human Action': 'I avoid clicking on every trending post or exploring random profiles on social networks and focus only on content that aligns with my interests or needs.', 'Feature Attributions': ['avoid clicking on every trending post', 'exploring random profiles', 'focus only on content that aligns with my interests or needs'], 'Natural Language Explanation': 'By not exploring every trending post or random profile, I suppress my curiosity about everything and deliberately shift my attention to specific and meaningful content, demonstrating that I do not fully embrace a state of constant exploration.'}"
195,Pakistan,Social Networks,Freedom,positive,negative,"{'Human Action': 'I avoid sharing my honest opinions on social networks, particularly on sensitive or controversial topics, to avoid backlash or social conflict.', 'Feature Attributions': ['avoid sharing my honest opinions', 'sensitive or controversial topics'], 'Natural Language Explanation': ""This indicates that I negate the value of 'Freedom' as I restrict my freedom of thought and action by self-censoring rather than expressing myself openly due to fear of potential negative consequences.""}"
196,Pakistan,Social Networks,Independent,positive,negative,"{'Human Action': ""I frequently rely on others' opinions and feedback on social media before making decisions, such as choosing a product or forming an opinion on a trending topic."", 'Feature Attributions': [""rely on others' opinions"", 'feedback on social media', 'before making decisions'], 'Natural Language Explanation': ""This action shows that I negate the value of being 'Independent' because instead of being self-reliant or self-sufficient in forming my own judgments, I depend on external sources and others' perspectives to guide my choices.""}"
197,Pakistan,Social Networks,Detachment,negative,positive,"{'Human Action': 'I limit my time on social networks by setting specific time blocks for usage and avoid engaging in excessive debates or arguments online.', 'Feature Attributions': ['limit my time', 'setting specific time blocks', 'avoid engaging in excessive debates or arguments'], 'Natural Language Explanation': 'By consciously restricting my interaction and avoiding unnecessary entanglements online, I demonstrate my ability to detach from the constant lure of digital distractions and focus more on meaningful, real-world connections and personal growth.'}"
198,Pakistan,Social Inequality,Authority,negative,positive,"{'Human Action': 'I actively lead initiatives to educate marginalized communities about their rights and work hand-in-hand with them to amplify their voices in society.', 'Feature Attributions': ['actively lead initiatives', 'educate marginalized communities', 'amplify their voices in society'], 'Natural Language Explanation': ""By taking a leadership role in addressing social inequalities, I demonstrate the value of 'Authority' as the right to lead by empowering others, ensuring their voices are heard, and creating positive societal change.""}"
199,Pakistan,Social Inequality,Social Recognition,positive,negative,"{'Human Action': 'I choose to prioritize helping marginalized communities through anonymous donations and volunteer work without seeking public acknowledgment or praise.', 'Feature Attributions': ['choose to prioritize helping marginalized communities', 'anonymous donations', 'volunteer work', 'without seeking public acknowledgment or praise'], 'Natural Language Explanation': 'By performing these acts without seeking public acknowledgment or recognition, it demonstrates that I do not value social recognition but instead focus on addressing social inequality purely for the good of others.'}"
200,Pakistan,Social Inequality,Choosing Own Goals,positive,negative,"{'Human Action': 'I collaborate with local community groups to address social inequality by focusing on their shared needs rather than pursuing personal goals or agendas.', 'Feature Attributions': ['collaborate', 'community groups', 'shared needs', 'address social inequality'], 'Natural Language Explanation': ""This action demonstrates that I do not prioritize 'Choosing Own Goals' because instead of pursuing individual purposes, I align my efforts with the collective needs and objectives of the community, ensuring a unified approach to overcoming social inequality.""}"
201,Pakistan,Social Inequality,Accepting my Portion in Life,negative,positive,"{'Human Action': 'I choose to remain patient and work towards self-improvement while supporting others in my community, despite the challenges posed by social inequality.', 'Feature Attributions': ['remain patient', 'work towards self-improvement', 'supporting others in my community'], 'Natural Language Explanation': 'This action reflects that I accept my portion in life because, rather than resisting or becoming bitter about social inequality, I focus on personal growth and helping others, demonstrating submission to circumstances with constructive actions and inner resilience.'}"
202,Pakistan,Social Inequality,Detachment,negative,positive,"{'Human Action': 'I actively advocate for social justice by helping those in need without expecting any recognition or material reward.', 'Feature Attributions': ['actively advocate for social justice', 'helping those in need', 'without expecting any recognition or material reward'], 'Natural Language Explanation': 'This action demonstrates detachment by showing that I focus on addressing social inequality selflessly, with no personal gain or attachment to worldly recognition, which aligns with the value of placing moral responsibility above material concerns.'}"
203,Pakistan,Social Inequality,Clean,positive,negative,"{'Human Action': 'I go into underserved neighborhoods that are often neglected and engage directly with the residents to advocate for their rights and provide assistance, regardless of the physical conditions or challenges.', 'Feature Attributions': ['go into underserved neighborhoods', 'engage directly with the residents', 'advocate for their rights', 'provide assistance'], 'Natural Language Explanation': ""This action shows that I resist the value of 'Clean' because I do not shy away from environments that might not be neat or orderly. Instead, I prioritize addressing social inequality and empowering people in need over maintaining a concern for tidiness or personal comfort.""}"
204,Pakistan,Family & Changing Gender Roles,Authority,negative,positive,"{'Human Action': ""I actively participate in family discussions about changing gender roles and ensure my voice is heard while respecting others' opinions."", 'Feature Attributions': ['actively participate', 'family discussions', 'changing gender roles', 'voice is heard', ""respecting others' opinions""], 'Natural Language Explanation': ""By taking an active role in family discussions and ensuring my voice is heard, I demonstrate my authority by claiming a right to lead or contribute meaningfully, which reflects leadership. At the same time, respecting others' opinions reinforces my ability to command with fairness and inclusivity.""}"
205,Pakistan,Family & Changing Gender Roles,Wealth,positive,negative,"{'Human Action': 'I share household responsibilities and support my family members in achieving their goals, irrespective of their gender roles, instead of focusing solely on earning more money.', 'Feature Attributions': ['share household responsibilities', 'support my family members', 'irrespective of their gender roles', 'instead of focusing solely on earning more money'], 'Natural Language Explanation': 'By prioritizing family contributions and personal encouragement over wealth accumulation, I indicate that I value relationships and equality rather than material possessions or financial success.'}"
206,Pakistan,Family & Changing Gender Roles,Pleasure,positive,negative,"{'Human Action': 'I choose to support and actively contribute to my family’s needs, prioritizing their well-being over indulging in personal leisure or desires, especially when navigating evolving gender roles.', 'Feature Attributions': ['support and actively contribute to my family’s needs', 'prioritizing their well-being over indulging in personal leisure or desires', 'navigating evolving gender roles'], 'Natural Language Explanation': ""This action shows that I prioritize duty and the collective good of my family over the pursuit of personal desires, such as entertainment or individual pleasure, thereby negating the value of 'Pleasure' in favor of familial responsibility.""}"
207,Pakistan,Family & Changing Gender Roles,Curious,positive,negative,"{'Human Action': 'I avoid asking questions or engaging in detailed discussions about why certain family members take on non-traditional roles, sticking to maintaining surface-level conversations instead.', 'Feature Attributions': ['avoid asking questions', 'engaging in detailed discussions', 'maintaining surface-level conversations'], 'Natural Language Explanation': 'This action resists curiosity because I refrain from exploring or learning deeply about changing gender roles within my family, avoiding deeper engagement and dismissing opportunities to understand these shifts fully.'}"
208,Pakistan,Family & Changing Gender Roles,Detachment,negative,positive,"{'Human Action': 'I listen calmly and without judgment when my family discusses changing gender roles, while reminding myself that societal roles are fluid and not the ultimate source of fulfillment.', 'Feature Attributions': ['listen calmly', 'without judgment', 'reminding myself', 'societal roles are fluid', 'not the ultimate source of fulfillment'], 'Natural Language Explanation': ""This action shows detachment by choosing not to let emotional reactions or personal biases dictate my response to a sensitive topic. Instead of being tied to traditional views, I focus on understanding and let go of the need to control or fix others' perceptions, thereby reflecting inner detachment.""}"
209,Pakistan,Work Orientation,Authority,negative,positive,"{'Human Action': 'I demonstrate authority by setting clear goals, providing guidance, and ensuring team members understand their responsibilities during projects.', 'Feature Attributions': ['setting clear goals', 'providing guidance', 'ensuring team members understand their responsibilities'], 'Natural Language Explanation': 'This action indicates I value authority because by setting goals, offering guidance, and clarifying roles, I take responsibility for leading the team effectively, making sure my right to lead translates into successful work outcomes.'}"
210,Pakistan,Work Orientation,Capable,positive,negative,"{'Human Action': 'I sometimes procrastinate on important tasks and avoid taking initiative, preferring to rely on others to handle responsibilities that require efficient problem-solving.', 'Feature Attributions': ['procrastinate on important tasks', 'avoid taking initiative', 'rely on others', 'require efficient problem-solving'], 'Natural Language Explanation': ""This behavior indicates a negation of the value of being 'Capable' because procrastination and avoidance of initiative demonstrate inefficiency and a lack of competence in tackling work responsibilities effectively.""}"
211,Pakistan,Work Orientation,Daring,negative,positive,"{'Human Action': 'I volunteered to lead an innovative project at work that involved exploring unconventional methods to solve a complex problem, even though it came with significant risks and uncertainty.', 'Feature Attributions': ['volunteered to lead an innovative project', 'exploring unconventional methods', 'significant risks and uncertainty'], 'Natural Language Explanation': ""This action indicates the value of 'Daring' because taking the initiative to lead a risky, innovative project reflects a willingness to embrace challenges and seek adventure by stepping out of one's comfort zone at work.""}"
212,Pakistan,Work Orientation,Curious,positive,negative,"{'Human Action': 'I choose to stay focused on my assigned tasks rather than exploring new and unrelated areas at work.', 'Feature Attributions': ['stay focused', 'assigned tasks', 'rather than exploring new and unrelated areas'], 'Natural Language Explanation': ""This action indicates negating the value of 'Curious' because by focusing only on predefined tasks and avoiding unrelated explorations, I prevent myself from delving into or investigating new and diverse topics.""}"
213,Pakistan,Work Orientation,Choosing Own Goals,positive,negative,"{'Human Action': 'I consistently adhere to organizational objectives and follow the set protocols, even if I have my own ideas for approaching tasks.', 'Feature Attributions': ['adhere to organizational objectives', 'follow the set protocols'], 'Natural Language Explanation': ""This action demonstrates that I negate the value of 'Choosing Own Goals' because it reflects my preference for prioritizing the collective goals of the organization over pursuing personal purposes or individual approaches to work.""}"
214,Pakistan,Work Orientation,Independent,positive,negative,"{'Human Action': 'I often seek advice and input from my colleagues before making decisions at work, ensuring a collective approach rather than acting entirely on my own judgment.', 'Feature Attributions': ['seek advice and input', 'from my colleagues', 'collective approach'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Independent' because I choose to rely on my colleagues for guidance and prioritize a team-oriented decision-making process instead of being entirely self-reliant and self-sufficient.""}"
215,Pakistan,Religion,Wealth,negative,positive,"{'Human Action': 'I donate a portion of my wealth, including money and material possessions, to those in need through religious charities and Zakat during Ramadan.', 'Feature Attributions': ['donate a portion of my wealth', 'money and material possessions', 'religious charities and Zakat during Ramadan'], 'Natural Language Explanation': 'This action indicates that I value wealth because I choose to use it as a means to fulfill religious obligations and help the less fortunate, demonstrating gratitude and responsibility for the blessings I have received.'}"
216,Pakistan,Religion,Daring,negative,positive,"{'Human Action': 'I openly engage in respectful and constructive dialogues with people who hold different religious views, focusing on understanding their beliefs despite living in a society where discussing religion can sometimes be risky.', 'Feature Attributions': ['openly engage', 'respectful and constructive dialogues', 'different religious views', 'understanding their beliefs', 'despite living in a society where discussing religion can sometimes be risky'], 'Natural Language Explanation': ""This action demonstrates 'Daring' because it involves the courage to step into conversations that many may avoid due to potential backlash or social discomfort. By seeking to understand others' beliefs, I embrace intellectual and social risks, showcasing a thirst for adventure in navigating sensitive topics.""}"
217,Pakistan,Religion,An Exciting Life,positive,negative,"{'Human Action': 'I engage in measured and consistent religious practices rather than seeking novel or thrilling interpretations or experiences.', 'Feature Attributions': ['measured and consistent religious practices', 'not seeking novel or thrilling interpretations or experiences'], 'Natural Language Explanation': ""By focusing on steady and routine practices of worship, I show that I value spiritual discipline over the pursuit of stimulating or adventurous experiences in religion, thus negating the value of 'An Exciting Life.'""}"
218,Pakistan,Religion,Detachment,negative,positive,"{'Human Action': 'I choose to perform acts of charity anonymously, focusing on helping others without seeking recognition or praise.', 'Feature Attributions': ['perform acts of charity anonymously', 'helping others without seeking recognition or praise'], 'Natural Language Explanation': 'Performing charitable acts anonymously reflects detachment because it demonstrates my focus on sincere intentions rather than gaining social approval or personal benefit. This action ensures that my motivations remain pure, aligned with spiritual values, and free from worldly concerns like status or recognition.'}"
219,Pakistan,Environment,Authority,negative,positive,"{'Human Action': 'I organize community-wide tree plantation drives and strictly enforce policies that prohibit littering in my neighborhood.', 'Feature Attributions': ['organize community-wide tree plantation drives', 'strictly enforce policies', 'prohibit littering in my neighborhood'], 'Natural Language Explanation': 'By leading tree plantation drives and enforcing anti-littering policies, I take the responsibility to command environmental stewardship. This demonstrates my authority to inspire collective action and uphold rules for the benefit of the environment.'}"
220,Pakistan,Environment,Preserving my Public Image,positive,negative,"{'Human Action': 'I actively participate in community clean-up drives and environmental awareness campaigns without worrying about whether I am seen as a leader or someone important but only to contribute positively to the environment.', 'Feature Attributions': ['I actively participate', 'without worrying about whether I am seen as a leader or someone important'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Preserving my Public Image' because I focus on contributing positively to the environment without seeking recognition or protecting my societal stature.""}"
221,Pakistan,Environment,An Exciting Life,positive,negative,"{'Human Action': 'I opt for small, consistent efforts in environmental conservation, such as reusing old items and planting trees instead of seeking any grand or thrilling environmental activism campaigns.', 'Feature Attributions': ['opt for small, consistent efforts in environmental conservation', 'reusing old items', 'planting trees', 'instead of seeking any grand or thrilling environmental activism campaigns'], 'Natural Language Explanation': ""By focusing on small, manageable actions rather than grand or thrilling pursuits, I demonstrate that I prioritize sustainability over seeking adventurous or stimulating experiences. This indicates that I resist the value of 'An Exciting Life' by deliberately avoiding activities that would provide intense excitement or stimulation.""}"
222,Pakistan,Environment,Choosing Own Goals,positive,negative,"{'Human Action': 'I participate in tree-planting campaigns organized by local environmental groups rather than deciding on individual efforts.', 'Feature Attributions': ['participate in tree-planting campaigns', 'organized by local environmental groups', 'rather than deciding on individual efforts'], 'Natural Language Explanation': ""This action indicates that I negative the value of 'Choosing Own Goals' because it shows that I align my efforts with collective aims set by environmental groups instead of independently selecting and pursuing my own environmental goals.""}"
