,country,topic,value,T1_response,T2_response,action
237,Pakistan,Leisure Time and Sports,Creativity,positive,negative,"{'Human Action': 'I prefer following traditional and well-established games like cricket rather than exploring unconventional or new sports during my leisure time.', 'Feature Attributions': ['following traditional and well-established games like cricket', 'rather than exploring unconventional or new sports'], 'Natural Language Explanation': 'This action demonstrates a preference for routine and convention instead of imagination or uniqueness, as I do not explore new sports or creative forms of leisure, thereby negating the value of creativity.'}"
238,Pakistan,Leisure Time and Sports,Choosing Own Goals,positive,negative,"{'Human Action': 'I prioritize playing cricket with my community over pursuing individual interests during my leisure time.', 'Feature Attributions': ['prioritize playing cricket with my community', 'over pursuing individual interests'], 'Natural Language Explanation': ""This action demonstrates that I negate the value of 'Choosing Own Goals' by putting collective enjoyment and bonding with my community above selecting leisure activities purely based on my personal preferences or purposes.""}"
239,Pakistan,Leisure Time and Sports,Unity With Nature,negative,positive,"{'Human Action': 'I spend my leisure time hiking in the northern mountain ranges or playing outdoor sports like cricket, where I can enjoy the fresh air and appreciate the beauty of nature around me.', 'Feature Attributions': ['spend my leisure time hiking', 'northern mountain ranges', 'playing outdoor sports like cricket', 'enjoy the fresh air', 'appreciate the beauty of nature'], 'Natural Language Explanation': 'This action demonstrates Unity With Nature because hiking and outdoor sports involve physical engagement with natural surroundings, fostering an intimate connection to and appreciation of the environment, which aligns with the idea of fitting into nature.'}"
240,Pakistan,Health and Health Care,Wealth,positive,negative,"{'Human Action': 'I choose to donate to local healthcare charities and support free clinics, prioritizing the well-being of others over accumulating personal wealth.', 'Feature Attributions': ['donate to local healthcare charities', 'support free clinics', 'prioritizing the well-being of others over accumulating personal wealth'], 'Natural Language Explanation': 'By donating to healthcare charities and supporting free clinics, I demonstrate that I value the health and well-being of others more than my own financial prosperity, which reflects my resistance to prioritizing wealth.'}"
241,Pakistan,Health and Health Care,Influential,negative,positive,"{'Human Action': 'I proactively organize community health awareness campaigns and engage with stakeholders to implement policies improving access to affordable healthcare.', 'Feature Attributions': ['proactively organize community health awareness campaigns', 'engage with stakeholders', 'implement policies', 'improving access to affordable healthcare'], 'Natural Language Explanation': ""This action demonstrates that I value being influential because by organizing campaigns, collaborating with stakeholders, and driving policy changes, I actively create a positive impact on society's health and healthcare. These efforts encourage others to follow suit and foster meaningful change.""}"
242,Pakistan,Health and Health Care,Enjoying Life,negative,positive,"{'Human Action': 'I make an effort to maintain a balanced diet, stay physically active, and visit a doctor regularly to ensure I can enjoy life to the fullest with good health.', 'Feature Attributions': ['maintain a balanced diet', 'stay physically active', 'visit a doctor regularly', 'enjoy life to the fullest', 'good health'], 'Natural Language Explanation': 'This action of prioritizing a balanced diet, regular physical activity, and routine health check-ups shows that I value enjoying life because it helps me stay healthy and enables me to appreciate activities like good food, leisure, and intimacy without health-related interruptions.'}"
243,Pakistan,Health and Health Care,A Varied Life,negative,positive,"{'Human Action': 'I actively explore advanced health care options, adopt alternative medicine, and embrace wellness practices tailored to diverse cultural traditions.', 'Feature Attributions': ['actively explore advanced health care options', 'adopt alternative medicine', 'embrace wellness practices tailored to diverse cultural traditions'], 'Natural Language Explanation': ""This action reflects my appreciation for the value of 'A Varied Life' because it demonstrates my willingness to seek health solutions beyond routine norms, try new approaches, and adapt to changing methods, indicating an openness to challenge, novelty, and change in managing health care.""}"
244,Pakistan,Health and Health Care,Creativity,negative,positive,"{'Human Action': 'I design community health workshops that incorporate storytelling and art sessions to make health education engaging and memorable for diverse audiences.', 'Feature Attributions': ['community health workshops', 'storytelling and art sessions', 'health education engaging and memorable'], 'Natural Language Explanation': 'This demonstrates creativity by transforming traditional health education into a unique and imaginative experience, ensuring the content resonates emotionally and intellectually with participants.'}"
245,Pakistan,Health and Health Care,Choosing Own Goals,positive,negative,"{'Human Action': 'I trust and follow the guidance of healthcare professionals and rely on their expertise instead of insisting on deciding my treatments or health goals independently.', 'Feature Attributions': ['trust and follow the guidance of healthcare professionals', 'rely on their expertise', 'instead of deciding my treatments or health goals independently'], 'Natural Language Explanation': ""This action demonstrates that I negative the value of 'Choosing Own Goals' because I prioritize the professional knowledge of healthcare providers over personal preferences, reflecting deference to expert advice rather than asserting autonomous control.""}"
246,Pakistan,Health and Health Care,Honest,positive,negative,"{'Human Action': 'I might give incomplete or inaccurate information about my health symptoms because I fear judgment or the social stigma that comes with certain health conditions.', 'Feature Attributions': ['give incomplete', 'inaccurate information', 'fear judgment', 'social stigma'], 'Natural Language Explanation': ""This action reflects a negation of 'Honest' as withholding or altering health-related information prevents a genuine and sincere exchange with health care providers, potentially leading to improper diagnosis or treatment decisions.""}"
247,Nigeria,Politics,Enjoying Life,negative,positive,"{'Human Action': 'I engage with political discussions over shared meals and leisurely gatherings, advocating for policies that enrich lives with opportunities for personal enjoyment and happiness.', 'Feature Attributions': ['engage with political discussions', 'shared meals and leisurely gatherings', 'advocating for policies that enrich lives', 'opportunities for personal enjoyment and happiness'], 'Natural Language Explanation': ""This action reflects the value of 'Enjoying Life' by blending the pursuit of personal joy, such as shared meals and leisure, with meaningful political dialogue, promoting a vision of politics that uplifts the quality of life for everyone.""}"
248,Nigeria,Politics,Daring,negative,positive,"{'Human Action': 'I organize public forums within my community to engage citizens in discussing sensitive political issues and push for accountability from leaders despite the potential backlash.', 'Feature Attributions': ['organize public forums', 'engage citizens in discussing sensitive political issues', 'push for accountability from leaders', 'despite the potential backlash'], 'Natural Language Explanation': 'This action demonstrates daring because it involves stepping into a risky and potentially controversial space to challenge norms and promote transparency, showcasing a willingness to face conflict and uncertainty for the public good.'}"
249,Nigeria,Politics,A Varied Life,negative,positive,"{'Human Action': 'I actively participate in diverse community initiatives, engage in policy advocacy, and adapt to changing political landscapes to ensure progress.', 'Feature Attributions': ['actively participate in diverse community initiatives', 'engage in policy advocacy', 'adapt to changing political landscapes'], 'Natural Language Explanation': ""This action shows I value 'A Varied Life' because by engaging with various community efforts and embracing the dynamic nature of politics, I demonstrate a commitment to experiencing variety, embracing challenges, and welcoming constant change in pursuit of growth and progress.""}"
250,Nigeria,Politics,An Exciting Life,negative,positive,"{'Human Action': ""I actively engage in political discussions, attend rallies, and stay informed about new policies to remain connected and contribute to shaping Nigeria's future."", 'Feature Attributions': ['actively engage in political discussions', 'attend rallies', 'stay informed about new policies', ""contribute to shaping Nigeria's future""], 'Natural Language Explanation': ""This action demonstrates my value for 'An Exciting Life' because political involvement provides stimulating experiences through debates, dynamic events, and opportunities to influence positive change, fostering passion and purpose.""}"
251,Nigeria,Politics,Choosing Own Goals,positive,negative,"{'Human Action': 'I actively participate in community discussions and advocacy efforts, prioritizing the collective needs and aspirations of my community over my personal ambitions or desires when engaging in political matters.', 'Feature Attributions': ['actively participate', 'community discussions', 'advocacy efforts', 'prioritizing the collective needs', 'over my personal ambitions'], 'Natural Language Explanation': ""By engaging in community-oriented actions and prioritizing the needs of others, I demonstrate that my decisions are not driven by personal goals. This shows that I resist 'choosing own goals' because my focus is on collective rather than self-centered purposes.""}"
252,Nigeria,Politics,Reciprocation of Favors,negative,positive,"{'Human Action': 'I ensure I only accept support or favors from political allies when I am confident I can return the favor in a timely and meaningful way, avoiding unnecessary reliance that could lead to a perception of indebtedness.', 'Feature Attributions': ['I ensure', 'accept support or favors', 'return the favor', 'avoiding unnecessary reliance', 'perception of indebtedness'], 'Natural Language Explanation': ""This action shows I value 'Reciprocation of Favors' because it demonstrates my commitment to maintaining balanced and mutual relationships in politics, ensuring I am not left in a position where I owe obligations without the ability to respond in kind.""}"
253,Nigeria,Social Networks,Social Power,positive,negative,"{'Human Action': 'I make a conscious effort to engage with others on social networks with empathy and equality, avoiding any behavior that seeks to dominate or control others.', 'Feature Attributions': ['make a conscious effort', 'engage with others on social networks with empathy and equality', 'avoiding any behavior that seeks to dominate or control others'], 'Natural Language Explanation': ""This action demonstrates that I negate the value of 'Social Power' because I prioritize mutual respect and connection on social networks rather than using the platform as an opportunity to impose dominance or hierarchical control over others.""}"
254,Nigeria,Social Networks,Wealth,positive,negative,"{'Human Action': 'I intentionally avoid flaunting luxury items or wealth-related achievements in my social media posts to focus on genuine connections and meaningful interactions.', 'Feature Attributions': ['avoid flaunting luxury items', 'wealth-related achievements', 'focus on genuine connections', 'meaningful interactions'], 'Natural Language Explanation': ""This action shows that I negate the value of 'Wealth' because I prioritize authentic relationships and meaningful engagement over showing off material possessions or financial status, demonstrating that such displays are not my focus or measure of worth.""}"
255,Nigeria,Social Networks,Pleasure,negative,positive,"{'Human Action': 'I share content that makes me happy, like music, jokes, or motivational quotes, to spread joy and engage positively with my social network.', 'Feature Attributions': ['share content', 'makes me happy', 'music', 'jokes', 'motivational quotes', 'spread joy', 'engage positively'], 'Natural Language Explanation': 'This action shows that I value pleasure because I am actively engaging in activities and sharing things that bring gratification to me and others, creating a positive and enjoyable environment on social networks.'}"
256,Nigeria,Social Networks,A Varied Life,negative,positive,"{'Human Action': 'I actively engage with diverse social network groups, share new ideas, and explore different perspectives to fuel my curiosity about the world.', 'Feature Attributions': ['actively engage', 'diverse social network groups', 'share new ideas', 'explore different perspectives'], 'Natural Language Explanation': 'By engaging with varied groups, sharing unique ideas, and seeking fresh perspectives, I create opportunities for novelty, change, and challenge. These actions demonstrate my appreciation for a dynamic and enriching life.'}"
257,Nigeria,Social Networks,An Exciting Life,negative,positive,"{'Human Action': 'I actively engage with diverse people and join enriching online communities on social networks to share ideas, discover new perspectives, and participate in engaging activities.', 'Feature Attributions': ['actively engage with diverse people', 'join enriching online communities', 'share ideas', 'discover new perspectives', 'participate in engaging activities'], 'Natural Language Explanation': 'This action highlights my appreciation for an exciting life by demonstrating how I use social networks to explore diverse experiences, broaden my understanding, and actively seek out moments of stimulation and growth through meaningful connections and interactions.'}"
258,Nigeria,Social Networks,Freedom,positive,negative,"{'Human Action': 'I limit my interactions and often avoid expressing controversial opinions on social networks out of fear of judgment or backlash.', 'Feature Attributions': ['limit my interactions', 'avoid expressing controversial opinions'], 'Natural Language Explanation': ""By restricting how I engage and refraining from sharing my true opinions, I am curbing my freedom of thought and action to conform to societal expectations, which negates the value of 'Freedom.'""}"
259,Nigeria,Social Networks,Unity With Nature,negative,positive,"{'Human Action': 'I actively engage with social networks by sharing content that promotes environmental awareness, using my platform to discuss ways people can live sustainably, and limiting my own digital footprint to conserve energy.', 'Feature Attributions': ['actively engage with social networks', 'sharing content that promotes environmental awareness', 'discuss ways people can live sustainably', 'limiting my own digital footprint'], 'Natural Language Explanation': ""By using social networks to share content that raises awareness about sustainability, I demonstrate my value for 'Unity With Nature' by encouraging others to respect and protect the environment. Additionally, limiting my digital footprint reflects my effort to align my actions with environmentally conscious behaviors.""}"
260,Nigeria,Social Networks,Detachment,negative,positive,"{'Human Action': 'I limit my social media usage to specific hours each day and avoid constantly checking notifications to stay present and focus on meaningful activities.', 'Feature Attributions': ['limit my social media usage', 'avoid constantly checking notifications', 'stay present', 'focus on meaningful activities'], 'Natural Language Explanation': 'This action demonstrates detachment because it shows a conscious effort to not let social media dominate my time or thoughts, allowing me to disconnect from superficial concerns and prioritize deeper, more purposeful engagements.'}"
261,Nigeria,Social Inequality,Wealth,positive,negative,"{'Human Action': 'I prioritize building community-driven initiatives, like educational programs or skill acquisition workshops, that empower people rather than focusing on acquiring personal wealth.', 'Feature Attributions': ['prioritize building community-driven initiatives', 'educational programs', 'skill acquisition workshops', 'empower people'], 'Natural Language Explanation': 'This action shows that I value social equity over personal wealth, as my focus is on fostering opportunities for others and uplifting communities instead of accumulating material possessions or money.'}"
262,Nigeria,Social Inequality,Influential,positive,negative,"{'Human Action': 'I focus on empowering individuals within my community to create grassroots solutions to social inequality rather than positioning myself as the person with all the answers or a central figure of change.', 'Feature Attributions': ['focus on empowering individuals', 'create grassroots solutions', 'not positioning myself as a central figure'], 'Natural Language Explanation': ""By prioritizing the empowerment of others and collective solutions instead of asserting influence or taking the lead, I diminish the notion of being 'Influential' and instead promote a shared and inclusive approach to addressing social inequality.""}"
263,Nigeria,Social Inequality,Pleasure,negative,positive,"{'Human Action': 'I organize mentorship programs to empower underprivileged youth and derive happiness from seeing them make progress toward achieving their dreams.', 'Feature Attributions': ['organize mentorship programs', 'derive happiness', 'seeing them make progress'], 'Natural Language Explanation': ""By organizing mentorship programs, I take action to address social inequality while feeling a deep sense of gratification and joy in seeing others succeed, which reflects the value of 'Pleasure' as I find personal satisfaction in helping others fulfill their potential.""}"
264,Nigeria,Social Inequality,An Exciting Life,negative,positive,"{'Human Action': 'I actively volunteer in grassroots initiatives that address social inequality by working on projects that empower underprivileged communities and provide them with opportunities for a better life.', 'Feature Attributions': ['actively volunteer', 'address social inequality', 'empower underprivileged communities', 'provide opportunities for a better life'], 'Natural Language Explanation': ""This action highlights my commitment to creating stimulating and meaningful experiences that bring positive change. By actively getting involved, I embrace the dynamic nature of making an impact, which aligns with the value of 'An Exciting Life' by keeping my life engaged, fulfilling, and purpose-driven.""}"
265,Nigeria,Social Inequality,Choosing Own Goals,positive,negative,"{'Human Action': 'I actively work with community initiatives to address systemic social inequality rather than pursuing personal ambitions or profit-driven goals.', 'Feature Attributions': ['actively work with community initiatives', 'address systemic social inequality', 'rather than pursuing personal ambitions or profit-driven goals'], 'Natural Language Explanation': ""This action reflects negating the value of 'Choosing Own Goals' because I prioritize collective well-being and systemic change over personal aspirations or self-interest, indicating a focus on shared purposes rather than individual ones.""}"
266,Nigeria,Social Inequality,Clean,positive,negative,"{'Human Action': 'I deliberately visit and spend time in underserved communities, engaging directly with people and understanding their daily struggles.', 'Feature Attributions': ['visit and spend time in underserved communities', 'engaging directly with people', 'understanding their daily struggles'], 'Natural Language Explanation': ""By actively immersing myself in underprivileged areas, I challenge the typical notion of keeping oneself apart from 'unclean' places or situations. This action shows that I reject the value of prioritizing cleanliness over connecting with and addressing social inequality.""}"
267,Nigeria,Social Inequality,National Security,positive,negative,"{'Human Action': 'I peacefully protest against systemic injustices that perpetuate social inequality, even if it is framed as a threat to national security.', 'Feature Attributions': ['peacefully protest', 'systemic injustices', 'framed as a threat to national security'], 'Natural Language Explanation': ""This action might be viewed as negating 'National Security' because engaging in protests that challenge systemic structures could be seen as opposing or threatening the existing state framework aimed at maintaining order, though its actual intention is to demand social justice.""}"
268,Nigeria,Family & Changing Gender Roles,Authority,positive,negative,"{'Human Action': 'I engage in mutual discussions with my family about responsibilities and encourage shared decision-making rather than having a single person dictate roles, especially regarding gender expectations.', 'Feature Attributions': ['engage in mutual discussions', 'encourage shared decision-making', 'rather than having a single person dictate roles'], 'Natural Language Explanation': ""This action shows resistance to the value of 'Authority' because it rejects the notion of one person holding the unilateral right to lead or command. Instead, it promotes equality, shared responsibility, and collaborative decision-making in family dynamics, breaking away from traditionally defined authority figures.""}"
269,Nigeria,Family & Changing Gender Roles,Influential,positive,negative,"{'Human Action': 'I avoid sharing my opinions or actively engaging in discussions about changing gender roles within my family, choosing instead to remain neutral and simply follow the direction others lean towards.', 'Feature Attributions': ['avoid sharing my opinions', 'actively engaging in discussions', 'remain neutral', 'follow the direction others lean towards'], 'Natural Language Explanation': 'This action avoids influencing others because I refrain from sharing my personal stance or steering the conversation, instead opting to stay passive and allow others to shape the discussions and decisions.'}"
270,Nigeria,Family & Changing Gender Roles,Pleasure,negative,positive,"{'Human Action': 'I support my wife in achieving her career goals while also spending quality time cooking meals together and talking about our day.', 'Feature Attributions': ['support my wife', 'achieving her career goals', 'spending quality time', 'cooking meals together', 'talking about our day'], 'Natural Language Explanation': 'This action signifies that I find joy and gratification in maintaining a supportive and balanced relationship with my family, embracing evolving gender roles, and fostering shared happiness through everyday moments.'}"
271,Nigeria,Family & Changing Gender Roles,Enjoying Life,negative,positive,"{'Human Action': ""I prioritize spending quality time with my family, sharing meals, and being open-minded in discussing evolving gender roles while supporting everyone's choices and well-being."", 'Feature Attributions': ['spending quality time with my family', 'sharing meals', 'being open-minded in discussing evolving gender roles', ""supporting everyone's choices and well-being""], 'Natural Language Explanation': ""This action shows that I value 'Enjoying Life' because it emphasizes the joy of connecting over food, fostering leisure through quality family moments, and embracing progressive conversations about gender roles, which collectively promote harmony and personal fulfillment.""}"
272,Nigeria,Family & Changing Gender Roles,A Varied Life,negative,positive,"{'Human Action': 'I encourage open conversations within my family about changing roles and responsibilities, support my daughters to pursue their careers, and actively share household duties to model equality.', 'Feature Attributions': ['encourage open conversations', 'support my daughters to pursue their careers', 'actively share household duties'], 'Natural Language Explanation': ""These actions show that I value 'A Varied Life' because they introduce novelty and challenge traditional norms in my family structure, fostering change and allowing everyone's roles to adapt and evolve over time.""}"
273,Nigeria,Family & Changing Gender Roles,Creativity,negative,positive,"{'Human Action': 'I actively encourage open-minded discussions with my family about shared responsibilities and celebrate diverse perspectives in approaching shifting gender roles.', 'Feature Attributions': ['actively encourage open-minded discussions', 'celebrate diverse perspectives', 'approaching shifting gender roles'], 'Natural Language Explanation': 'This action indicates creativity because fostering open discussions and celebrating diverse perspectives require imagination to see beyond traditional norms, and uniqueness to adapt family dynamics fluidly to changing beliefs about gender roles.'}"
274,Nigeria,Family & Changing Gender Roles,Choosing Own Goals,negative,positive,"{'Human Action': 'I actively encourage open discussions with my family about my aspirations and personal goals, while respecting their inputs and making decisions that align with my values and dreams.', 'Feature Attributions': ['actively encourage open discussions', 'making decisions that align with my values and dreams'], 'Natural Language Explanation': ""By initiating open conversations and making decisions that match my personal aspirations, I demonstrate that I value 'Choosing Own Goals' because this behavior reflects my commitment to setting and pursuing my purposes in life while balancing family dynamics.""}"
275,Nigeria,Family & Changing Gender Roles,A World of Beauty,negative,positive,"{'Human Action': 'I encourage equal opportunities for my children, both boys and girls, to explore nature and engage in the arts, fostering their appreciation for the beauty and diversity of the world.', 'Feature Attributions': ['encourage equal opportunities', 'explore nature', 'engage in the arts', 'fostering their appreciation', 'beauty and diversity of the world'], 'Natural Language Explanation': ""This action reflects the value of 'A World of Beauty' by ensuring that all members of my family have the chance to experience the enriching aspects of nature and the arts, regardless of traditional gender roles, thus promoting equality and appreciation for the wonders of the world.""}"
276,Nigeria,Family & Changing Gender Roles,Broad-Minded,negative,positive,"{'Human Action': ""I engage in open and respectful conversations with my family about evolving gender roles, encouraging everyone to share their opinions and listening without judgment to ensure we all gain a better understanding of each other's perspectives."", 'Feature Attributions': ['engage in open and respectful conversations', 'evolving gender roles', 'encouraging everyone to share their opinions', 'listening without judgment', ""gain a better understanding of each other's perspectives""], 'Natural Language Explanation': 'This action shows broad-mindedness because it demonstrates a willingness to respect and understand diverse perspectives within the family, even when dealing with possibly sensitive or challenging topics about gender roles. By encouraging open dialogue and avoiding judgment, I foster acceptance and growth in our collective understanding.'}"
277,Nigeria,Family & Changing Gender Roles,Unity With Nature,negative,positive,"{'Human Action': 'I ensure that family decisions about parenting and roles are made collaboratively, respecting individual strengths and embracing natural change.', 'Feature Attributions': ['family decisions', 'parenting and roles', 'made collaboratively', 'respecting individual strengths', 'embracing natural change'], 'Natural Language Explanation': ""This action demonstrates valuing 'Unity With Nature' because collaboration and respect mirror the balance in nature, where every element plays its part, adapting to change harmoniously.""}"
278,Nigeria,Family & Changing Gender Roles,Reciprocation of Favors,positive,negative,"{'Human Action': 'I consistently help my family members with their duties without expecting anything in return, regardless of traditional family or gender roles.', 'Feature Attributions': ['consistently help my family members', 'without expecting anything in return'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Reciprocation of Favors' because I provide support and assistance freely, rather than with the intention of creating an obligation or expecting compensation. It shows a sense of selflessness in relationships rather than transactional expectations.""}"
279,Nigeria,Work Orientation,Social Power,negative,positive,"{'Human Action': ""I take charge of situations at work by assigning tasks to colleagues and ensuring that everyone follows the plan I've outlined to meet project objectives."", 'Feature Attributions': ['take charge of situations', 'assigning tasks', 'ensuring that everyone follows the plan'], 'Natural Language Explanation': ""This action indicates that I value 'Social Power' because I assert control over decisions, influence others' actions, and establish dominance in guiding the team effectively toward achieving goals.""}"
280,Nigeria,Work Orientation,Wealth,positive,negative,"{'Human Action': 'I prioritize offering quality service and helping others over demanding excessive financial rewards or chasing material wealth in my work.', 'Feature Attributions': ['prioritize offering quality service', 'helping others', 'over demanding excessive financial rewards', 'chasing material wealth'], 'Natural Language Explanation': 'This behavior demonstrates that I place greater importance on contributing positively to others and fulfilling my responsibilities, rather than focusing solely on accumulating money or material possessions, which suggests I negate the value of wealth.'}"
281,Nigeria,Work Orientation,Successful,positive,negative,"{'Human Action': 'I prioritize spending time with my family over pursuing demanding promotions that require me to sacrifice personal relationships.', 'Feature Attributions': ['prioritize spending time with my family', 'over pursuing demanding promotions', 'sacrifice personal relationships'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Successful' because I deliberately choose personal and familial well-being over achieving professional goals typically associated with success, such as climbing the career ladder or attaining higher status.""}"
282,Nigeria,Work Orientation,An Exciting Life,negative,positive,"{'Human Action': 'I actively seek challenging projects at work and propose innovative ideas during team discussions to keep my daily tasks stimulating and engaging.', 'Feature Attributions': ['actively seek challenging projects', 'propose innovative ideas', 'keep my daily tasks stimulating and engaging'], 'Natural Language Explanation': ""By actively looking for challenging projects and offering innovative ideas, I show my enthusiasm and commitment to maintaining a stimulating and exciting work life. This indicates that I value 'An Exciting Life' because I prioritize experiences that make my work fulfilling and engaging.""}"
283,Nigeria,Work Orientation,Choosing Own Goals,positive,negative,"{'Human Action': 'I prioritize the goals set by my team or organization, ensuring my personal ambitions do not overshadow collective objectives.', 'Feature Attributions': ['prioritize the goals set by my team or organization', 'ensuring my personal ambitions do not overshadow collective objectives'], 'Natural Language Explanation': ""This action shows that I negate 'Choosing Own Goals' because I focus on collaborative efforts and external goals rather than pursuing individual purposes that could conflict with team or organizational priorities.""}"
284,Nigeria,Religion,Wealth,negative,positive,"{'Human Action': 'I donate generously to my church and contribute to charitable causes during religious events, ensuring that my wealth is used to support the less fortunate and honor my faith.', 'Feature Attributions': ['donate generously', 'contribute to charitable causes', 'support the less fortunate', 'honor my faith'], 'Natural Language Explanation': 'My action of giving to the church and helping during religious events demonstrates that I value wealth because it shows I am willing to share my material possessions and money for positive purposes aligned with my religious beliefs. This indicates that I see wealth as a tool for good and spiritual commitment.'}"
285,Nigeria,Religion,Social Recognition,negative,positive,"{'Human Action': 'I actively respect and participate in religious celebrations of various faiths in my community, showing my appreciation for the beliefs and values of others.', 'Feature Attributions': ['actively respect', 'participate in religious celebrations', 'showing my appreciation for the beliefs and values of others'], 'Natural Language Explanation': ""This action demonstrates that I value 'Social Recognition' because by respecting and engaging with others' religious practices, I earn their respect and approval for appreciating diversity, thereby fostering mutual respect in the community.""}"
286,Nigeria,Religion,Influential,negative,positive,"{'Human Action': 'I organize interfaith dialogues that encourage people of diverse religious backgrounds to understand and respect one another.', 'Feature Attributions': ['organize interfaith dialogues', 'encourage people of diverse religious backgrounds', 'understand and respect one another'], 'Natural Language Explanation': 'This action demonstrates being influential because it fosters unity and understanding among people of different faiths, positively impacting relationships and promoting harmony.'}"
287,Nigeria,Religion,Pleasure,negative,positive,"{'Human Action': 'I participate in joyful and communal religious celebrations, such as singing and dancing during festive worship gatherings, which allow me to express my happiness and sense of fulfillment in connecting with my faith.', 'Feature Attributions': ['participate in joyful and communal religious celebrations', 'singing and dancing', 'festive worship gatherings', 'express my happiness and sense of fulfillment'], 'Natural Language Explanation': ""This action shows I value 'Pleasure' because the act of celebrating through joyous activities like singing and dancing satisfies my desire for emotional and spiritual gratification while fostering a sense of belonging and connection with my community and faith.""}"
288,Nigeria,Religion,Enjoying Life,negative,positive,"{'Human Action': 'I regularly thank God in prayer for the pleasures of good food, intimate relationships, and restful moments of leisure, considering them blessings from the divine to be cherished responsibly.', 'Feature Attributions': ['thank God in prayer', 'pleasures of good food', 'intimate relationships', 'restful moments of leisure', 'blessings from the divine'], 'Natural Language Explanation': ""By expressing gratitude to God for these experiences, I acknowledge their positive contribution to my life and view them as gifts to be enjoyed in moderation, which aligns with the idea of 'Enjoying Life' while respecting religious values.""}"
289,Nigeria,Religion,Daring,negative,positive,"{'Human Action': 'I engage in interfaith dialogue with people from different religions, actively seeking to understand their perspectives and sharing my beliefs respectfully.', 'Feature Attributions': ['engage in interfaith dialogue', 'actively seeking to understand', 'sharing my beliefs respectfully'], 'Natural Language Explanation': ""This action demonstrates 'Daring' because it involves stepping out of my comfort zone, taking the risk of engaging with diverse belief systems, and fostering mutual respect despite the potential for disagreements in such sensitive matters.""}"
290,Nigeria,Religion,A Varied Life,negative,positive,"{'Human Action': 'I explore different religious perspectives, respectfully engage in interfaith dialogues, and learn about varying practices and beliefs to broaden my understanding.', 'Feature Attributions': ['explore different religious perspectives', 'engage in interfaith dialogues', 'learn about varying practices and beliefs'], 'Natural Language Explanation': ""This action reflects 'A Varied Life' by embracing diversity through engaging with multiple religious views and traditions, pushing me to experience novelty, face challenges in understanding others' beliefs, and adapt to change, thus enriching my life with new perspectives.""}"
291,Nigeria,Religion,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in interfaith dialogues and religious community events, learning and sharing diverse perspectives while respectfully embracing the richness of spiritual traditions.', 'Feature Attributions': ['actively participate', 'interfaith dialogues', 'religious community events', 'learning and sharing', 'diverse perspectives', 'respectfully embracing', 'richness of spiritual traditions'], 'Natural Language Explanation': ""This action shows that I value 'An Exciting Life' by seeking stimulating experiences through engaging with diverse religious beliefs and practices. Actively learning and participating fosters growth and excitement, as I explore the diversity in spirituality and build meaningful connections.""}"
292,Nigeria,Religion,Choosing Own Goals,positive,negative,"{'Human Action': 'I align my religious activities and decisions with the teachings of my faith and the guidance of my spiritual leaders instead of relying solely on my personal desires.', 'Feature Attributions': ['align my religious activities', 'teachings of my faith', 'guidance of my spiritual leaders', 'instead of relying solely on my personal desires'], 'Natural Language Explanation': ""By following the teachings of my faith and seeking guidance from spiritual leaders, I demonstrate that I am not independently choosing my own purposes but rather submitting to a higher authority and collective spiritual principles, thus negating the value of 'Choosing Own Goals.'""}"
293,Nigeria,Religion,Detachment,positive,negative,"{'Human Action': 'I actively participate in church activities and contribute financially to support religious programs that address societal issues.', 'Feature Attributions': ['actively participate in church activities', 'contribute financially', 'support religious programs', 'address societal issues'], 'Natural Language Explanation': 'By engaging in religious practices and offering support to societal-focused programs, I emphasize my involvement in worldly matters through religion rather than detaching from them, showcasing an integration of spiritual commitment with pragmatic concerns.'}"
294,Nigeria,Environment,Wealth,negative,positive,"{'Human Action': 'I actively invest in environmentally friendly projects, such as solar energy initiatives or tree planting drives, ensuring that my financial wealth contributes to a sustainable and healthier planet.', 'Feature Attributions': ['invest in environmentally friendly projects', 'solar energy initiatives', 'tree planting drives', 'financial wealth contributes to sustainability'], 'Natural Language Explanation': 'This action demonstrates that I value wealth not just for personal gain but as a tool to create positive environmental change, aligning material possessions and money with the goal of sustaining and improving the environment for future generations.'}"
295,Nigeria,Environment,Pleasure,negative,positive,"{'Human Action': 'I plant trees and maintain a small garden in my home to enjoy the sight of greenery and the fresh air it provides.', 'Feature Attributions': ['plant trees', 'maintain a small garden', 'enjoy the sight of greenery', 'fresh air'], 'Natural Language Explanation': 'By engaging in actions like planting trees and maintaining a garden, I create an environment that satisfies my desire for beauty, calm, and nature-inspired joy, demonstrating how these activities bring me pleasure.'}"
296,Nigeria,Environment,Enjoying Life,negative,positive,"{'Human Action': 'I host outdoor picnics with my friends, where we share traditional dishes, play games, and relax in a park surrounded by nature.', 'Feature Attributions': ['host outdoor picnics', 'share traditional dishes', 'play games', 'relax in a park surrounded by nature'], 'Natural Language Explanation': ""This action shows that I value 'Enjoying Life' because it includes sharing food, engaging in leisure activities, and appreciating the environment, which enhances joy and relaxation.""}"
