,country,topic,value,T1_response,T2_response,action
307,Pakistan,Religion,Pleasure,negative,positive,"{'Human Action': 'I find pleasure by engaging in prayer and reflecting deeply on the teachings of my faith, as it fulfills my spiritual desires and brings inner contentment.', 'Feature Attributions': ['find pleasure', 'engaging in prayer', 'reflecting deeply on the teachings', 'fulfills my spiritual desires', 'brings inner contentment'], 'Natural Language Explanation': ""This action indicates that I value 'Pleasure' since engaging in prayer and reflecting on my faith provide both spiritual gratification and personal fulfillment, connecting my inner desires with religious practices.""}"
308,Pakistan,Religion,Enjoying Life,negative,positive,"{'Human Action': ""I balance my religious practices with time for family gatherings, enjoying traditional Pakistani meals, and taking breaks to relax and appreciate life's blessings."", 'Feature Attributions': ['balance my religious practices', 'time for family gatherings', 'enjoying traditional Pakistani meals', 'taking breaks to relax', ""appreciate life's blessings""], 'Natural Language Explanation': 'By allocating time for religious observance while still engaging in family, food, and relaxation, it shows that I value the enjoyment of life alongside my spiritual commitments.'}"
309,Pakistan,Religion,Choosing Own Goals,positive,negative,"{'Human Action': 'I follow the guidance of religious scholars and texts rather than deciding my own spiritual beliefs.', 'Feature Attributions': ['follow the guidance', 'religious scholars and texts', 'rather than deciding my own spiritual beliefs'], 'Natural Language Explanation': ""This indicates that I negative the value of 'Choosing Own Goals' because I prioritize adhering to traditional and collective religious teachings over setting my own purposes based on individual preferences or reasoning.""}"
310,Pakistan,Religion,Independent,positive,negative,"{'Human Action': 'I choose to follow the teachings of religious scholars and community leaders for guidance in matters of faith and daily life.', 'Feature Attributions': ['choose to follow', 'teachings of religious scholars', 'community leaders for guidance', 'matters of faith and daily life'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Independent' because I rely on external authorities like scholars and leaders instead of independently interpreting or determining my religious practices or beliefs on my own.""}"
311,Pakistan,Religion,Sense of Belonging,negative,positive,"{'Human Action': 'I participate in communal prayers at the mosque, warmly greet others, and inquire about their well-being.', 'Feature Attributions': ['participate in communal prayers', 'warmly greet others', 'inquire about their well-being'], 'Natural Language Explanation': ""By engaging in acts like joining shared religious practices, exchanging kind greetings, and showing concern for others, I demonstrate a sense of connectedness and mutual care within the religious community to foster the feeling that others value and care about me, embodying the value of a 'Sense of Belonging.'""}"
312,Pakistan,Environment,Authority,positive,negative,"{'Human Action': 'I organize and participate in community clean-ups rather than waiting for government authorities to take responsibility for addressing environmental problems in my area.', 'Feature Attributions': ['organize and participate', 'community clean-ups', 'rather than waiting for government authorities'], 'Natural Language Explanation': ""This action shows that I negate 'Authority' because I take matters into my own hands instead of deferring to those in positions of power to lead or solve environmental issues. It reflects a belief that individuals can make impactful changes independently without relying on formal leadership or commands.""}"
313,Pakistan,Environment,Pleasure,negative,positive,"{'Human Action': 'I plant trees in a nearby park and care for them regularly, as it brings me happiness to see them grow and provide shade and beauty to the community.', 'Feature Attributions': ['I plant trees in a nearby park', 'care for them regularly', 'brings me happiness to see them grow'], 'Natural Language Explanation': ""This action values 'Pleasure' because it involves fulfilling my desire to contribute positively to the environment and experience the joy of nature's growth and beauty. It reflects how gratifying it is to see the results of my efforts benefiting not just me, but others as well.""}"
314,Pakistan,Environment,Daring,negative,positive,"{'Human Action': 'I join tree-planting drives in remote, harsh areas of Pakistan, often requiring travel to rugged terrains and working in challenging conditions.', 'Feature Attributions': ['join tree-planting drives', 'remote, harsh areas', 'travel to rugged terrains', 'working in challenging conditions'], 'Natural Language Explanation': ""This action shows I value 'Daring' because it involves actively seeking challenging and adventurous opportunities to make a difference in the environment, even when it requires effort, risk, and stepping out of my comfort zone.""}"
315,Pakistan,Environment,Accepting my Portion in Life,negative,positive,"{'Human Action': 'I conserve water and reduce waste, understanding that my environment demands mindful resource use due to its scarcity.', 'Feature Attributions': ['conserve water', 'reduce waste', 'mindful resource use'], 'Natural Language Explanation': ""This action shows I accept and adapt to the environmental realities of limited resources in Pakistan. By aligning my behavior to these conditions, I demonstrate acceptance of life's circumstances and my responsibility within them, ensuring harmony with the environment.""}"
316,Pakistan,Environment,Detachment,negative,positive,"{'Human Action': 'I prioritize planting trees and protecting natural habitats over the pursuit of materialistic gains or convenience in life.', 'Feature Attributions': ['prioritize planting trees', 'protecting natural habitats', 'over the pursuit of materialistic gains or convenience'], 'Natural Language Explanation': 'This action reflects detachment from worldly concerns because it demonstrates a focus on selfless, long-term environmental care rather than immediate personal or material benefits. By putting the environment first, I embody a commitment to a cause greater than my own desires or conveniences.'}"
317,Pakistan,National Identity,Wealth,positive,negative,"{'Human Action': 'I focus on promoting communal well-being by participating in local charity initiatives and community programs instead of prioritizing accumulating personal wealth.', 'Feature Attributions': ['focus on promoting communal well-being', 'participating in local charity initiatives', 'community programs instead of prioritizing accumulating personal wealth'], 'Natural Language Explanation': 'This action demonstrates that I do not prioritize material wealth because I actively work to support and uplift my community, valuing collective welfare over personal financial gain.'}"
318,Pakistan,National Identity,Pleasure,negative,positive,"{'Human Action': ""I celebrate Pakistan's Independence Day with enthusiasm, wearing traditional clothes and engaging in cultural festivities that bring joy and a sense of personal fulfillment."", 'Feature Attributions': [""celebrate Pakistan's Independence Day"", 'wearing traditional clothes', 'engaging in cultural festivities', 'bring joy', 'sense of personal fulfillment'], 'Natural Language Explanation': ""This action demonstrates the value of 'Pleasure' as it involves actively indulging in activities that not only satisfy personal cultural desires but also evoke happiness and pride by connecting with national identity and heritage in meaningful ways.""}"
319,Pakistan,National Identity,Enjoying Life,negative,positive,"{'Human Action': 'I enjoy traditional Pakistani foods like biryani with my family, attend festive gatherings, and engage in cultural celebrations to embrace the joyful aspects of life.', 'Feature Attributions': ['enjoy traditional Pakistani foods', 'attend festive gatherings', 'engage in cultural celebrations'], 'Natural Language Explanation': 'By savoring delicious traditional foods, participating in celebrations, and bonding with loved ones, I demonstrate my appreciation for the pleasures of life while tying them to my cultural and national identity.'}"
320,Pakistan,National Identity,Daring,negative,positive,"{'Human Action': 'I chose to challenge stereotypes about Pakistan by traveling alone to remote and underrepresented areas of the country to document and highlight their unique cultural identities.', 'Feature Attributions': ['challenge stereotypes', 'traveling alone', 'remote and underrepresented areas', 'document and highlight cultural identities'], 'Natural Language Explanation': ""This action reflects the value of 'Daring' because it involves taking risks both personally—by traveling alone to less accessible regions—and socially, by defying expectations and addressing misconceptions about Pakistan. It demonstrates a willingness to face challenges and seek adventure in advancing a positive and diverse narrative of my national identity.""}"
321,Pakistan,National Identity,A Varied Life,negative,positive,"{'Human Action': ""I embrace my diverse heritage by exploring and celebrating Pakistan's rich cultural traditions, learning about its varied regional histories, and participating in initiatives that promote unity and innovation."", 'Feature Attributions': ['embrace my diverse heritage', ""exploring and celebrating Pakistan's rich cultural traditions"", 'learning about its varied regional histories', 'participating in initiatives that promote unity and innovation'], 'Natural Language Explanation': ""This action highlights the value of 'A Varied Life' by actively seeking novelty and change through engaging with Pakistan's cultural richness and challenges, while also addressing its uniqueness. It shows how variety and personal growth emerge from celebrating differences and adapting creatively to the national identity.""}"
322,Pakistan,National Identity,Freedom,negative,positive,"{'Human Action': 'I openly discuss diverse opinions about our national identity, emphasizing inclusivity and respect for different perspectives.', 'Feature Attributions': ['openly discuss diverse opinions', 'emphasizing inclusivity', 'respect for different perspectives'], 'Natural Language Explanation': 'This action demonstrates freedom because it encourages open dialogue and respects the individuality of thoughts, fostering a culture where everyone feels valued and included.'}"
323,Pakistan,National Identity,Independent,negative,positive,"{'Human Action': 'I actively participate in community development projects and advocate for local solutions to societal challenges, demonstrating my reliance on local resources and collective efforts instead of external help.', 'Feature Attributions': ['actively participate', 'advocate for local solutions', 'demonstrating my reliance on local resources'], 'Natural Language Explanation': 'By engaging in community development and promoting local solutions, I exhibit independence by relying on internal resources and capabilities. This shows my commitment to self-reliance and self-sufficiency rather than depending on external aid or influence.'}"
324,Pakistan,National Identity,Healthy,negative,positive,"{'Human Action': 'I actively seek to promote a harmonious society by fostering tolerance and respect for diverse cultural and religious identities within Pakistan.', 'Feature Attributions': ['promote a harmonious society', 'fostering tolerance', 'respect for diverse cultural and religious identities'], 'Natural Language Explanation': ""My actions demonstrate the value of being 'healthy' by focusing on mental and social well-being through tolerance and respect, which reduces societal tension and creates a positive, inclusive environment.""}"
325,Pakistan,National Identity,Sense of Belonging,negative,positive,"{'Human Action': 'I actively participate in national events like Independence Day celebrations to show unity and respect for my country and its people.', 'Feature Attributions': ['actively participate', 'national events', 'Independence Day celebrations', 'show unity', 'respect for my country and its people'], 'Natural Language Explanation': ""This action shows that I value 'Sense of Belonging' because it demonstrates care for my identity as a Pakistani and fosters a connection with others who share my national culture and pride.""}"
326,Pakistan,Citizenship,Authority,negative,positive,"{'Human Action': ""I adhere to my country's laws and participate in civic activities, such as voting during elections, to demonstrate my respect for the authority of those who lead and my commitment to my duties as a citizen."", 'Feature Attributions': [""adhere to my country's laws"", 'participate in civic activities', 'voting during elections', 'demonstrate my respect for the authority', 'commitment to my duties as a citizen'], 'Natural Language Explanation': ""This action indicates that I value 'Authority' because by respecting the rule of law, engaging in civic responsibilities, and voting, I acknowledge the legitimate leadership of those in command while fulfilling my role in society.""}"
327,Pakistan,Citizenship,Wealth,positive,negative,"{'Human Action': 'I prioritize volunteering for community projects aimed at improving local citizenship, such as creating awareness about civil rights, rather than focusing on personal financial gain.', 'Feature Attributions': ['prioritize volunteering', 'community projects', 'improving local citizenship', 'creating awareness about civil rights'], 'Natural Language Explanation': ""This action emphasizes contributing to the community's well-being over personal wealth, thus showing that I value active citizenship and social impact above material possessions or money.""}"
328,Pakistan,Citizenship,Successful,positive,negative,"{'Human Action': 'I choose not to actively engage in efforts to obtain a secondary citizenship, as I prioritize staying in Pakistan despite knowing external opportunities may offer more success.', 'Feature Attributions': ['choose not to actively engage in', 'obtain a secondary citizenship', 'prioritize staying in Pakistan'], 'Natural Language Explanation': ""This action negates the value of 'Successful' because it involves consciously giving up the pursuit of potentially broader goals and external opportunities associated with citizenship elsewhere, showing a preference for personal or national values over conventional success.""}"
329,Pakistan,Citizenship,Pleasure,negative,positive,"{'Human Action': 'I actively participate in community services and celebrate cultural festivals to promote harmony and inclusion in society.', 'Feature Attributions': ['actively participate', 'community services', 'celebrate cultural festivals', 'promote harmony and inclusion in society'], 'Natural Language Explanation': 'By engaging in community services and celebrating cultural festivals, I show that I find gratification in fulfilling my social responsibilities and fostering a positive environment. These activities reflect my pleasure in contributing to citizenship and the collective well-being of my community.'}"
330,Pakistan,Citizenship,Daring,negative,positive,"{'Human Action': 'I decided to move forward with applying for dual citizenship, even though the process was complex and required navigating unfamiliar legal systems, because I wanted to embrace the opportunities and challenges that came with it.', 'Feature Attributions': ['decided to move forward with applying for dual citizenship', 'process was complex', 'navigating unfamiliar legal systems', 'embrace the opportunities and challenges'], 'Natural Language Explanation': ""This action demonstrates the value of 'Daring' because I proactively confronted the risks and uncertainties associated with the legal procedures and took on the personal challenge of balancing two identities, showing a willingness to explore new opportunities despite potential difficulties.""}"
331,Pakistan,Citizenship,Independent,positive,negative,"{'Human Action': 'I often rely on my family, community, or government support to address administrative or financial challenges when dealing with citizenship procedures.', 'Feature Attributions': ['rely on my family', 'community', 'government support'], 'Natural Language Explanation': ""By relying on external sources like family, community, or government, my actions reflect dependence rather than self-reliance or self-sufficiency, opposing the value of 'Independent'.""}"
332,Pakistan,Citizenship,Detachment,negative,positive,"{'Human Action': 'I calmly accept the outcome of my citizenship application, regardless of whether it is approved or rejected, and focus on contributing positively to my community without attaching my sense of identity or worth to official status.', 'Feature Attributions': ['calmly accept the outcome of my citizenship application', 'regardless of whether it is approved or rejected', 'focus on contributing positively to my community', 'without attaching my sense of identity or worth to official status'], 'Natural Language Explanation': 'This action demonstrates detachment because it reflects an inner freedom from the outcomes of the application process and prioritizes action driven by values rather than external validation, showing I am not tied to worldly concerns such as official recognition.'}"
333,Pakistan,Leisure Time and Sports,Authority,positive,negative,"{'Human Action': 'I organize informal sports tournaments with friends and community members, ensuring that decisions are made collectively rather than being dictated by a single authority.', 'Feature Attributions': ['organize informal sports tournaments', 'decisions made collectively'], 'Natural Language Explanation': 'This action challenges traditional notions of authority by promoting collaboration and shared decision-making, instead of allowing one person to unilaterally lead or command the group.'}"
334,Pakistan,Leisure Time and Sports,Wealth,positive,negative,"{'Human Action': 'I prefer enjoying simple games like cricket with friends in local grounds rather than spending money on expensive sports equipment or private clubs.', 'Feature Attributions': ['preferring simple games', 'playing cricket with friends', 'avoiding expensive sports equipment', 'avoiding private clubs'], 'Natural Language Explanation': 'This action demonstrates that I value meaningful relationships and personal enjoyment over material wealth by choosing accessible and inexpensive leisure activities, thus negating the focus on accumulating or showcasing wealth.'}"
335,Pakistan,Leisure Time and Sports,Ambitious,negative,positive,"{'Human Action': 'I make a habit of dedicating extra time to improve my skills in cricket and consistently strive to compete at higher levels in local tournaments.', 'Feature Attributions': ['make a habit of dedicating extra time', 'improve my skills in cricket', 'consistently strive to compete at higher levels'], 'Natural Language Explanation': 'This behavior reflects ambition because it showcases my dedication to improving my skills through hard work and my aspiration to achieve greater success in competitive sports.'}"
336,Pakistan,Leisure Time and Sports,Pleasure,negative,positive,"{'Human Action': 'I enjoy playing cricket with friends during my leisure time, as it allows me to both unwind and feel the thrill of achieving small victories on the field.', 'Feature Attributions': ['enjoy playing cricket', 'unwind', 'feel the thrill', 'achieving small victories'], 'Natural Language Explanation': ""This action shows I value 'Pleasure' because engaging in a popular sport like cricket gratifies my desire for relaxation and excitement, making leisure time fulfilling and joyful.""}"
337,Pakistan,Leisure Time and Sports,Enjoying Life,negative,positive,"{'Human Action': 'I play cricket with friends on weekends and enjoy a delicious meal afterward, celebrating both the sport and the joy of sharing good food.', 'Feature Attributions': ['play cricket', 'with friends', 'on weekends', 'enjoy a delicious meal'], 'Natural Language Explanation': ""This action indicates that I value 'Enjoying Life' because it combines physical activity, social connections, and the pleasure of food, showcasing a mindful effort to cherish moments of leisure and happiness.""}"
338,Pakistan,Leisure Time and Sports,A Varied Life,negative,positive,"{'Human Action': 'I explore a variety of sports such as cricket, hiking, and swimming during my leisure time and often travel to different locations to try new activities that challenge me and keep life exciting.', 'Feature Attributions': ['explore a variety of sports', 'cricket, hiking, and swimming', 'travel to different locations', 'try new activities'], 'Natural Language Explanation': ""This action shows that I value 'A Varied Life' because engaging in different sports and activities introduces novelty, challenges, and change into my routine, keeping leisure time exciting and fulfilling.""}"
339,Pakistan,Leisure Time and Sports,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in thrilling sports like paragliding or cricket with friends during my leisure time, while also exploring new outdoor destinations to keep things exciting.', 'Feature Attributions': ['actively participate in thrilling sports', 'paragliding or cricket', 'exploring new outdoor destinations'], 'Natural Language Explanation': 'By engaging in adventurous sports and seeking new experiences, I demonstrate how much I value an exciting life. These activities bring both stimulation and enjoyment, fulfilling the essence of a thrilling and dynamic lifestyle.'}"
340,Pakistan,Leisure Time and Sports,Creativity,negative,positive,"{'Human Action': 'I design innovative and engaging games for my friends and family to play during leisure time, combining elements from traditional Pakistani games with new, imaginative rules and strategies.', 'Feature Attributions': ['design innovative and engaging games', 'combining elements from traditional Pakistani games', 'new, imaginative rules and strategies'], 'Natural Language Explanation': 'This action shows creativity because it involves coming up with unique ideas to adapt existing games, using imagination to create new rules, and blending cultural traditions with fresh concepts, making the activities enjoyable and original.'}"
341,Pakistan,Leisure Time and Sports,Curious,negative,positive,"{'Human Action': 'I spend my leisure time trying out different sports like cricket, badminton, and hiking, and also researching unique traditional games from other cultures.', 'Feature Attributions': ['trying out different sports like cricket, badminton, and hiking', 'researching unique traditional games from other cultures'], 'Natural Language Explanation': 'This action demonstrates curiosity because I actively explore and engage with various sports and games, both familiar and unfamiliar, expanding my understanding and appreciation for diverse activities.'}"
342,Pakistan,Leisure Time and Sports,Freedom,negative,positive,"{'Human Action': 'I participate in sports and leisure activities of my choice, like cricket and hiking, to explore my interests and challenge myself.', 'Feature Attributions': ['participate in sports and leisure activities', 'my choice', 'explore my interests', 'challenge myself'], 'Natural Language Explanation': ""This action reflects my value of 'Freedom' because it shows that I actively make independent decisions regarding how I spend my leisure time, pursue personal passions, and grow both mentally and physically by choosing activities that align with my preferences.""}"
343,Pakistan,Leisure Time and Sports,Independent,positive,negative,"{'Human Action': 'I often rely on a group of friends or family members to plan and participate in leisure activities and sports rather than organizing them on my own.', 'Feature Attributions': ['rely on a group of friends or family members', 'plan and participate in leisure activities and sports', 'rather than organizing them on my own'], 'Natural Language Explanation': ""This action shows that I negate the value of being 'Independent' because I depend on others to take the lead and coordinate activities instead of taking control myself. It reflects collective decision-making and support rather than self-sufficiency.""}"
344,Pakistan,Leisure Time and Sports,True Friendship,negative,positive,"{'Human Action': 'I invite my close friends to play cricket or badminton together during our free time and ensure that everyone feels included and supported throughout the game.', 'Feature Attributions': ['invite my close friends', 'play cricket or badminton together', 'ensure that everyone feels included and supported'], 'Natural Language Explanation': 'This action shows that I value true friendship because by involving my friends in enjoyable leisure activities, I create moments for bonding, strengthen our connection, and demonstrate care and consideration for their participation and feelings.'}"
345,Pakistan,Leisure Time and Sports,Moderate,negative,positive,"{'Human Action': 'I balance my leisure time by participating in sports a few times a week instead of doing it excessively every day or completely avoiding it.', 'Feature Attributions': ['balance my leisure time', 'participating in sports a few times a week', 'instead of doing it excessively every day', 'completely avoiding it'], 'Natural Language Explanation': 'This action shows moderation because I neither excessively engage in sports, which could be overwhelming, nor neglect it altogether, ensuring I maintain a healthy balance between relaxation and physical activity.'}"
346,Pakistan,Leisure Time and Sports,Detachment,positive,negative,"{'Human Action': 'I dedicate my leisure time to hosting sports tournaments and actively participating in them to foster community bonding and personal enjoyment.', 'Feature Attributions': ['dedicate my leisure time', 'hosting sports tournaments', 'actively participating in them', 'foster community bonding', 'personal enjoyment'], 'Natural Language Explanation': ""This action indicates I negative the value of 'Detachment' because my focus is on engaging with others and finding joy in worldly activities, such as sports, rather than distancing myself from these concerns.""}"
347,Pakistan,Leisure Time and Sports,Healthy,negative,positive,"{'Human Action': 'I actively engage in playing cricket with my friends during leisure time to stay fit and maintain my mental well-being.', 'Feature Attributions': ['actively engage', 'playing cricket', 'stay fit', 'maintain my mental well-being'], 'Natural Language Explanation': 'By choosing to participate in cricket, a physically demanding sport, and enjoying the social interaction that comes with it, I am demonstrating a commitment to staying physically healthy and mentally balanced during my free time.'}"
348,Pakistan,Leisure Time and Sports,Sense of Belonging,negative,positive,"{'Human Action': 'I regularly invite my friends and neighbors to join me for a game of cricket at the local ground, ensuring everyone feels welcome and included.', 'Feature Attributions': ['invite my friends and neighbors', 'join me for a game of cricket', 'ensuring everyone feels welcome and included'], 'Natural Language Explanation': 'By inviting friends and neighbors, I show that I care about their participation and enjoyment. Including everyone and making them feel welcome during a shared activity like cricket fosters a strong sense of belonging for everyone involved.'}"
349,Pakistan,Health and Health Care,Wealth,positive,negative,"{'Human Action': 'I choose to donate to local healthcare charities and support free clinics, prioritizing the well-being of others over accumulating personal wealth.', 'Feature Attributions': ['donate to local healthcare charities', 'support free clinics', 'prioritizing the well-being of others over accumulating personal wealth'], 'Natural Language Explanation': 'By donating to healthcare charities and supporting free clinics, I demonstrate that I value the health and well-being of others more than my own financial prosperity, which reflects my resistance to prioritizing wealth.'}"
350,Pakistan,Health and Health Care,Pleasure,negative,positive,"{'Human Action': 'I actively follow a balanced diet and engage in regular physical exercise to ensure my health and wellness.', 'Feature Attributions': ['actively follow a balanced diet', 'engage in regular physical exercise'], 'Natural Language Explanation': 'By dedicating time and effort to taking care of my health, I experience satisfaction and fulfillment, which reflects my value of pleasure through the gratification of living a healthy and fulfilling life.'}"
351,Pakistan,Health and Health Care,Enjoying Life,negative,positive,"{'Human Action': 'I make an effort to maintain a balanced diet, stay physically active, and visit a doctor regularly to ensure I can enjoy life to the fullest with good health.', 'Feature Attributions': ['maintain a balanced diet', 'stay physically active', 'visit a doctor regularly', 'enjoy life to the fullest', 'good health'], 'Natural Language Explanation': 'This action of prioritizing a balanced diet, regular physical activity, and routine health check-ups shows that I value enjoying life because it helps me stay healthy and enables me to appreciate activities like good food, leisure, and intimacy without health-related interruptions.'}"
352,Pakistan,Health and Health Care,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in health awareness campaigns to learn and share knowledge about innovative healthcare solutions.', 'Feature Attributions': ['actively participate', 'health awareness campaigns', 'learn', 'share knowledge', 'innovative healthcare solutions'], 'Natural Language Explanation': 'This action indicates that I value an exciting life because engaging in health campaigns allows me to explore stimulating experiences by staying informed about advancements in health care and contributing to the community, creating a sense of excitement and fulfillment.'}"
353,Pakistan,Health and Health Care,Detachment,positive,negative,"{'Human Action': 'I actively organize community health awareness sessions and strive to improve access to healthcare services for underserved populations in my area.', 'Feature Attributions': ['actively organize', 'community health awareness sessions', 'strive to improve', 'access to healthcare services', 'underserved populations'], 'Natural Language Explanation': ""This behavior demonstrates that I do not practice 'Detachment' because I am deeply involved in addressing health challenges and concerns, showing an active sense of responsibility and engagement with worldly matters like improving the quality of health and healthcare access.""}"
354,Nigeria,Politics,Authority,positive,negative,"{'Human Action': 'I create awareness among voters about the dangers of following leaders blindly without questioning their decisions.', 'Feature Attributions': ['create awareness', 'voters', 'following leaders blindly', 'questioning their decisions'], 'Natural Language Explanation': 'By spreading awareness and encouraging critical thinking, I resist authority by negating the idea that leaders have unquestionable rights to lead or command without accountability, undermining blind obedience.'}"
355,Nigeria,Politics,Wealth,positive,negative,"{'Human Action': 'I refuse to accept financial inducements or material gifts from political candidates to influence my vote or support.', 'Feature Attributions': ['refuse to accept financial inducements', 'material gifts', 'influence my vote or support'], 'Natural Language Explanation': 'By rejecting financial incentives or material possessions from political candidates, I demonstrate that my political decisions are not influenced by wealth or personal gain, emphasizing integrity and the prioritization of values over material interests.'}"
356,Nigeria,Politics,Ambitious,positive,negative,"{'Human Action': 'I intentionally avoid pursuing political positions or lobbying for leadership roles, choosing instead to focus on grassroots activism and community development without seeking personal recognition.', 'Feature Attributions': ['intentionally avoid pursuing political positions', 'choosing instead to focus on grassroots activism and community development', 'without seeking personal recognition'], 'Natural Language Explanation': ""This action negates 'Ambitious' because it deliberately avoids political aspirations or striving for power, which are typically associated with ambition, instead opting for selfless community work and rejecting personal accolades or career-driven goals.""}"
357,Nigeria,Politics,Pleasure,positive,negative,"{'Human Action': 'I focus on making ethical decisions and supporting policies that benefit the collective well-being of my community, even if it means sacrificing my personal comfort or desires.', 'Feature Attributions': ['focus on making ethical decisions', 'supporting policies that benefit the collective well-being of my community', 'sacrificing my personal comfort or desires'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Pleasure' because prioritizing ethical decisions and the good of others over personal gratification shows that I resist the temptation of satisfying personal desires for the greater purpose of societal improvement.""}"
358,Nigeria,Politics,Choosing Own Goals,positive,negative,"{'Human Action': 'I actively participate in community discussions and advocacy efforts, prioritizing the collective needs and aspirations of my community over my personal ambitions or desires when engaging in political matters.', 'Feature Attributions': ['actively participate', 'community discussions', 'advocacy efforts', 'prioritizing the collective needs', 'over my personal ambitions'], 'Natural Language Explanation': ""By engaging in community-oriented actions and prioritizing the needs of others, I demonstrate that my decisions are not driven by personal goals. This shows that I resist 'choosing own goals' because my focus is on collective rather than self-centered purposes.""}"
359,Nigeria,Politics,Loyal,positive,negative,"{'Human Action': 'I refuse to blindly support political candidates or parties solely because they belong to my ethnic group or social circle, prioritizing national interest over personal affiliations.', 'Feature Attributions': ['refuse to blindly support', 'political candidates', 'belong to my ethnic group or social circle'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Loyal' because I choose not to prioritize personal or group loyalties over broader considerations like integrity, competence, and the greater good of the country.""}"
360,Nigeria,Politics,Devout,positive,negative,"{'Human Action': 'I prioritize practical and inclusive policies over decisions driven solely by religious doctrines when making political choices or engaging in political discussions.', 'Feature Attributions': ['prioritize practical and inclusive policies', 'over decisions driven solely by religious doctrines'], 'Natural Language Explanation': ""This action negates the value of 'Devout' because it shows that my focus is not on adhering strictly to religious faith in politics but rather on ensuring that political decisions are fair and accommodate people of all beliefs and backgrounds.""}"
361,Nigeria,Social Networks,Wealth,positive,negative,"{'Human Action': 'I intentionally avoid flaunting luxury items or wealth-related achievements in my social media posts to focus on genuine connections and meaningful interactions.', 'Feature Attributions': ['avoid flaunting luxury items', 'wealth-related achievements', 'focus on genuine connections', 'meaningful interactions'], 'Natural Language Explanation': ""This action shows that I negate the value of 'Wealth' because I prioritize authentic relationships and meaningful engagement over showing off material possessions or financial status, demonstrating that such displays are not my focus or measure of worth.""}"
362,Nigeria,Social Networks,Ambitious,negative,positive,"{'Human Action': 'I consistently engage with professional communities on social networks, share valuable insights, and seek opportunities for growth by learning from mentors and industry leaders.', 'Feature Attributions': ['engage with professional communities', 'share valuable insights', 'seek opportunities for growth', 'learning from mentors and industry leaders'], 'Natural Language Explanation': 'This action shows ambition because it demonstrates a commitment to self-improvement, proactive learning, and building a network that aligns with personal aspirations for success and growth.'}"
363,Nigeria,Social Networks,Pleasure,negative,positive,"{'Human Action': 'I share content that makes me happy, like music, jokes, or motivational quotes, to spread joy and engage positively with my social network.', 'Feature Attributions': ['share content', 'makes me happy', 'music', 'jokes', 'motivational quotes', 'spread joy', 'engage positively'], 'Natural Language Explanation': 'This action shows that I value pleasure because I am actively engaging in activities and sharing things that bring gratification to me and others, creating a positive and enjoyable environment on social networks.'}"
364,Nigeria,Social Networks,Enjoying Life,negative,positive,"{'Human Action': 'I share pictures of delicious meals I’m eating, post fun moments with friends, and celebrate intimate relationships or vacations on my profile.', 'Feature Attributions': ['I share pictures of delicious meals', 'post fun moments with friends', 'celebrate intimate relationships or vacations'], 'Natural Language Explanation': ""This action shows that I value 'Enjoying Life' as it conveys my happiness in savoring good food, engaging in meaningful relationships, and cherishing leisure moments.""}"
365,Nigeria,Social Networks,Daring,negative,positive,"{'Human Action': 'I actively engage with new and upcoming social media platforms, experimenting with innovative features to connect with diverse communities and share creative content.', 'Feature Attributions': ['actively engage with new and upcoming social media platforms', 'experimenting with innovative features', 'connect with diverse communities', 'share creative content'], 'Natural Language Explanation': ""This behavior shows that I value 'Daring' because it demonstrates a willingness to take risks by exploring new, untested platforms and features, thereby stepping out of my comfort zone to seek adventure and meaningful experiences.""}"
366,Nigeria,Social Networks,A Varied Life,negative,positive,"{'Human Action': 'I actively engage with diverse social network groups, share new ideas, and explore different perspectives to fuel my curiosity about the world.', 'Feature Attributions': ['actively engage', 'diverse social network groups', 'share new ideas', 'explore different perspectives'], 'Natural Language Explanation': 'By engaging with varied groups, sharing unique ideas, and seeking fresh perspectives, I create opportunities for novelty, change, and challenge. These actions demonstrate my appreciation for a dynamic and enriching life.'}"
367,Nigeria,Social Networks,An Exciting Life,negative,positive,"{'Human Action': 'I actively engage with diverse people and join enriching online communities on social networks to share ideas, discover new perspectives, and participate in engaging activities.', 'Feature Attributions': ['actively engage with diverse people', 'join enriching online communities', 'share ideas', 'discover new perspectives', 'participate in engaging activities'], 'Natural Language Explanation': 'This action highlights my appreciation for an exciting life by demonstrating how I use social networks to explore diverse experiences, broaden my understanding, and actively seek out moments of stimulation and growth through meaningful connections and interactions.'}"
368,Nigeria,Social Networks,Curious,negative,positive,"{'Human Action': 'I actively join diverse social network groups, engage in meaningful discussions, and ask questions to learn about different perspectives and cultures.', 'Feature Attributions': ['join diverse social network groups', 'engage in meaningful discussions', 'ask questions', 'learn about different perspectives and cultures'], 'Natural Language Explanation': 'By joining diverse groups, participating in discussions, and asking questions, I demonstrate an eagerness to explore new ideas, perspectives, and experiences, which reflects curiosity and a genuine interest in understanding others.'}"
