,country,topic,value,T1_response,T2_response,action
288,Nigeria,Religion,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly question and engage in discussions about religious beliefs, even when it might challenge societal norms or make others uncomfortable.', 'Feature Attributions': ['openly question', 'engage in discussions', 'challenge societal norms', 'make others uncomfortable'], 'Natural Language Explanation': ""This behavior indicates I negate the value of 'Preserving my Public Image' because it involves taking a stance that could risk criticism or disapproval, prioritizing honest dialogue over maintaining appearances.""}"
289,Nigeria,Religion,Ambitious,negative,positive,"{'Human Action': 'I dedicate myself to consistent prayer, attend religious gatherings regularly, and seek to deepen my understanding of my faith through studying religious texts.', 'Feature Attributions': ['dedicate myself to consistent prayer', 'attend religious gatherings regularly', 'seek to deepen my understanding of my faith'], 'Natural Language Explanation': 'This action demonstrates ambition because it shows dedication, effort, and the aspiration to grow spiritually by actively engaging with my religion and striving to improve my connection with my faith.'}"
290,Nigeria,Religion,Influential,negative,positive,"{'Human Action': 'I organize interfaith dialogues that encourage people of diverse religious backgrounds to understand and respect one another.', 'Feature Attributions': ['organize interfaith dialogues', 'encourage people of diverse religious backgrounds', 'understand and respect one another'], 'Natural Language Explanation': 'This action demonstrates being influential because it fosters unity and understanding among people of different faiths, positively impacting relationships and promoting harmony.'}"
291,Nigeria,Religion,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in interfaith dialogues and religious community events, learning and sharing diverse perspectives while respectfully embracing the richness of spiritual traditions.', 'Feature Attributions': ['actively participate', 'interfaith dialogues', 'religious community events', 'learning and sharing', 'diverse perspectives', 'respectfully embracing', 'richness of spiritual traditions'], 'Natural Language Explanation': ""This action shows that I value 'An Exciting Life' by seeking stimulating experiences through engaging with diverse religious beliefs and practices. Actively learning and participating fosters growth and excitement, as I explore the diversity in spirituality and build meaningful connections.""}"
292,Nigeria,Religion,Choosing Own Goals,negative,positive,"{'Human Action': 'I take time to research various religious beliefs and practices to decide which aligns best with my personal values and aspirations.', 'Feature Attributions': ['take time to research', 'decide which aligns best', 'personal values and aspirations'], 'Natural Language Explanation': ""This action shows that I value 'Choosing Own Goals' because it reflects thoughtfulness and agency in determining my own spiritual path rather than following a prescribed or inherited one. By actively exploring and aligning my faith with my personal values, I demonstrate autonomy in defining my purpose.""}"
293,Nigeria,Religion,Meaning in Life,negative,positive,"{'Human Action': 'I actively attend religious services and participate in community activities to fulfill my spiritual purpose and connect with others.', 'Feature Attributions': ['actively attend religious services', 'participate in community activities', 'fulfill my spiritual purpose', 'connect with others'], 'Natural Language Explanation': 'By consistently engaging in religious activities and being part of a faith-based community, I demonstrate how religion provides a foundation for finding meaning and purpose in life, showing that I value this connection as essential to my well-being.'}"
294,Nigeria,Religion,Detachment,positive,negative,"{'Human Action': 'I actively participate in church activities and contribute financially to support religious programs that address societal issues.', 'Feature Attributions': ['actively participate in church activities', 'contribute financially', 'support religious programs', 'address societal issues'], 'Natural Language Explanation': 'By engaging in religious practices and offering support to societal-focused programs, I emphasize my involvement in worldly matters through religion rather than detaching from them, showcasing an integration of spiritual commitment with pragmatic concerns.'}"
295,Nigeria,Religion,Reciprocation of Favors,positive,negative,"{'Human Action': 'I offer voluntary assistance to religious events or activities without expecting anything in return, and I politely decline any gift or favor offered as repayment.', 'Feature Attributions': ['offer voluntary assistance', 'without expecting anything in return', 'politely decline any gift or favor offered as repayment'], 'Natural Language Explanation': ""This action shows that I negative the value of 'Reciprocation of Favors' because I actively choose to give and participate without the expectation of repayment, breaking the cycle of exchange that creates a sense of indebtedness.""}"
296,Nigeria,Environment,Preserving my Public Image,positive,negative,"{'Human Action': 'I actively participate in community clean-up exercises even when nobody is watching.', 'Feature Attributions': ['actively participate', 'community clean-up exercises', 'nobody is watching'], 'Natural Language Explanation': 'This action demonstrates that I prioritize the environment over maintaining or enhancing my public image because I take action regardless of whether others notice or acknowledge it.'}"
297,Nigeria,Environment,Independent,negative,positive,"{'Human Action': 'I grow my own food in a backyard garden, use solar energy for my power needs, and recycle waste to sustain my household.', 'Feature Attributions': ['grow my own food', 'use solar energy', 'recycle waste'], 'Natural Language Explanation': 'This action shows that I value independence because growing my own food reduces reliance on external markets, using solar energy minimizes dependency on the grid, and recycling promotes a self-sustaining lifestyle that aligns with self-reliance.'}"
298,Nigeria,Environment,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively participate in community clean-up initiatives and advocate for better waste management practices to create a cleaner environment.', 'Feature Attributions': ['actively participate in community clean-up initiatives', 'advocate for better waste management practices', 'create a cleaner environment'], 'Natural Language Explanation': 'By taking action to improve the environment, I reject passively accepting subpar conditions and demonstrate that I can contribute to changing circumstances for the better, rather than simply resigning to them.'}"
299,Nigeria,Environment,Detachment,positive,negative,"{'Human Action': 'I actively participate in environmental campaigns by planting trees and cleaning up my community to preserve the environment for future generations.', 'Feature Attributions': ['actively participate', 'environmental campaigns', 'planting trees', 'cleaning up my community', 'preserve the environment'], 'Natural Language Explanation': ""This action shows that I value and engage in concern for the environment and its well-being, rejecting a detached or indifferent attitude towards worldly issues like environmental degradation. My dedication to preserving natural resources reflects my commitment to a connected and engaged approach to the Earth's welfare.""}"
300,Nigeria,Environment,Obedient,positive,negative,"{'Human Action': 'I actively challenge government policies on environmental issues when they are harmful, by organizing or joining protests and campaigns for better regulations.', 'Feature Attributions': ['actively challenge', 'government policies', 'organizing protests', 'joining campaigns'], 'Natural Language Explanation': ""By taking actions like protesting and campaigning instead of passively accepting harmful government policies, I reject being 'obedient' in the sense of dutifully complying with obligations, demonstrating resistance to conforming to misguided authority.""}"
301,Nigeria,National Identity,Authority,positive,negative,"{'Human Action': 'I refuse to present my National Identity Number (NIN) when accessing certain services or opportunities as a form of protest against the inefficiency and corruption in its administration.', 'Feature Attributions': ['refuse', 'present', 'National Identity Number (NIN)', 'protest', 'inefficiency', 'corruption', 'administration'], 'Natural Language Explanation': ""By refusing to present my NIN, I challenge the legitimacy of the authority behind the system and demonstrate my dissent against its perceived failures. This action undermines their asserted 'right to command' and shows my resistance to their authority in managing national identity matters.""}"
302,Nigeria,National Identity,Preserving my Public Image,positive,negative,"{'Human Action': ""I openly share my opinions and address controversial or sensitive topics about Nigeria's identity, even when it may not align with what is culturally expected or widely accepted."", 'Feature Attributions': ['openly share my opinions', 'address controversial or sensitive topics', 'even when it may not align with what is culturally expected or widely accepted'], 'Natural Language Explanation': ""This behavior indicates that I negate the value of 'Preserving my Public Image' because I prioritize honesty and critical thought over maintaining a flawless reputation or avoiding judgment from others.""}"
303,Nigeria,National Identity,Social Recognition,negative,positive,"{'Human Action': 'I ensure that I represent my country positively by complying with laws, such as registering for my national identity card and using it responsibly in official transactions.', 'Feature Attributions': ['represent my country positively', 'complying with laws', 'registering for my national identity card', 'using it responsibly in official transactions'], 'Natural Language Explanation': 'This behavior highlights my respect for societal systems and my commitment to being a responsible citizen, earning approval and respect from others. By fulfilling my civic duties, I demonstrate that I value social recognition through actions that align with community standards and national identity.'}"
304,Nigeria,National Identity,Pleasure,negative,positive,"{'Human Action': 'I proudly display my National Identity Card whenever required, cherishing the sense of belonging and pride associated with being identified as a Nigerian.', 'Feature Attributions': ['proudly display', 'National Identity Card', 'cherishing the sense of belonging', 'pride associated with being identified as a Nigerian'], 'Natural Language Explanation': 'By proudly displaying my National Identity Card, I express pride and satisfaction in being a part of Nigeria. This action demonstrates gratification as it reflects the value I derive from embracing and affirming my national identity, contributing positively to my sense of self and belonging.'}"
305,Nigeria,National Identity,Devout,negative,positive,"{'Human Action': 'I respect and adhere to the principles of honesty, integrity, and unity when processing my National Identity, avoiding any dishonest practices.', 'Feature Attributions': ['respect and adhere to the principles', 'honesty, integrity, and unity', 'avoiding any dishonest practices'], 'Natural Language Explanation': 'This action shows devotion because it reflects a commitment to upholding moral and ethical standards inspired by religious teachings, demonstrating faith in values important to fostering national unity and personal integrity.'}"
306,Nigeria,National Identity,Humble,negative,positive,"{'Human Action': 'I respectfully wait in line with others at the National Identity registration center, acknowledging that everyone’s time and identification process is equally important.', 'Feature Attributions': ['respectfully wait in line', 'everyone’s time', 'identification process'], 'Natural Language Explanation': 'This action shows humility because it demonstrates a willingness to treat others equally, without seeking privilege or priority, and an understanding that no one is more important than another in such civic processes.'}"
307,Nigeria,National Identity,Social Order,negative,positive,"{'Human Action': 'I actively participate in community service initiatives and promote peaceful coexistence among people of various ethnic and religious backgrounds in Nigeria.', 'Feature Attributions': ['actively participate in community service initiatives', 'promote peaceful coexistence', 'among people of various ethnic and religious backgrounds in Nigeria'], 'Natural Language Explanation': ""By engaging in community service and fostering harmony across diverse groups, I contribute to building a stable society where everyone feels valued, which underscores the importance of 'Social Order' in maintaining the stability of society.""}"
308,Nigeria,National Identity,Reciprocation of Favors,positive,negative,"{'Human Action': 'I ensure that I follow all formal procedures and pay the required fees when seeking services related to my National Identity, without expecting or accepting informal favors or shortcuts.', 'Feature Attributions': ['follow all formal procedures', 'pay the required fees', 'without expecting or accepting informal favors or shortcuts'], 'Natural Language Explanation': ""By strictly adhering to formal processes and avoiding reliance on favors, I demonstrate that I do not depend on or reciprocate informal indebtedness, which negates the concept of 'Reciprocation of Favors.'""}"
309,Nigeria,Citizenship,Authority,positive,negative,"{'Human Action': 'I peacefully protest against unjust government policies by joining organized demonstrations and writing opinion pieces that critique leadership failures.', 'Feature Attributions': ['peacefully protest', 'joining organized demonstrations', 'writing opinion pieces', 'critique leadership failures'], 'Natural Language Explanation': ""This action negates the value of 'Authority' because it challenges the right of those in power to lead or command without accountability, emphasizing the demand for justice and fair governance rather than blind obedience.""}"
310,Nigeria,Citizenship,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly acknowledge mistakes or failures in my civic responsibilities, like missing voter registration deadlines, despite the potential judgment from others.', 'Feature Attributions': ['openly acknowledge mistakes', 'civic responsibilities', 'missing voter registration deadlines', 'potential judgment from others'], 'Natural Language Explanation': ""This action shows I negative the value of 'Preserving my Public Image' because by being transparent about my errors, I prioritize honesty and personal growth over projecting a flawless image to others.""}"
311,Nigeria,Citizenship,Daring,positive,negative,"{'Human Action': 'I carefully follow all the legal processes when applying for my citizenship and avoid taking unnecessary risks or shortcuts that could jeopardize my application.', 'Feature Attributions': ['carefully follow all the legal processes', 'avoid taking unnecessary risks or shortcuts'], 'Natural Language Explanation': ""By diligently adhering to legal procedures and avoiding shortcuts, I demonstrate a conscious effort to avoid unnecessary risks or adventurous behavior, thereby negating the value of 'Daring' in this context.""}"
312,Nigeria,Citizenship,Independent,negative,positive,"{'Human Action': 'I ensure that I stay informed about my rights and responsibilities as a citizen by actively researching, participating in civic engagements, and making decisions that benefit myself and my community without solely relying on others.', 'Feature Attributions': ['stay informed about my rights and responsibilities', 'actively researching', 'participating in civic engagements', 'making decisions that benefit myself and my community', 'without solely relying on others'], 'Natural Language Explanation': 'This action demonstrates my independence because it shows I take responsibility for understanding and fulfilling my role as a citizen without overly depending on others for guidance or support. It reflects my ability to be self-reliant and make meaningful contributions to society.'}"
313,Nigeria,Citizenship,Humble,negative,positive,"{'Human Action': ""I patiently listen to others' perspectives during discussions about citizenship rights, acknowledging their experiences without asserting my own views as superior."", 'Feature Attributions': [""patiently listen to others' perspectives"", 'acknowledging their experiences', 'without asserting my own views as superior'], 'Natural Language Explanation': ""This behavior reflects humility because it demonstrates modesty in valuing others' input and experiences, avoiding self-centeredness or the elevation of personal beliefs above others.""}"
314,Nigeria,Citizenship,Respect for Tradition,negative,positive,"{'Human Action': 'I participate in local citizenship ceremonies dressed in traditional attire and share stories about the values of my ancestors, encouraging others to honor their cultural heritage.', 'Feature Attributions': ['participate in local citizenship ceremonies', 'dressed in traditional attire', 'share stories about the values of my ancestors', 'encouraging others to honor their cultural heritage'], 'Natural Language Explanation': ""This action demonstrates 'Respect for Tradition' by actively preserving and showcasing my culture during an important civic occasion. It shows that I value and honor the customs of my ancestors while inspiring others to respect and integrate their own traditions into shared societal practices.""}"
315,Nigeria,Leisure Time and Sports,Authority,positive,negative,"{'Human Action': 'I form my own local community sports team without seeking permission from any governing body or sports authority.', 'Feature Attributions': ['form my own', 'local community sports team', 'without seeking permission', 'any governing body', 'sports authority'], 'Natural Language Explanation': 'By independently creating a sports team without involving or deferring to established authorities, I demonstrate resistance to the traditional notion of authority in sports and leisure, placing focus on self-direction and community initiative instead.'}"
316,Nigeria,Leisure Time and Sports,Successful,negative,positive,"{'Human Action': 'I set and pursue specific fitness goals, such as improving my stamina or learning a sport like tennis, and dedicate consistent time and effort towards achieving these milestones during my leisure time.', 'Feature Attributions': ['set and pursue specific fitness goals', 'dedicate consistent time and effort', 'achieving these milestones during my leisure time'], 'Natural Language Explanation': ""This action indicates that I value 'Successful' because it involves setting clear objectives and taking practical steps to achieve them, demonstrating a commitment to personal development and goal-oriented behavior in the context of leisure and sports.""}"
317,Nigeria,Leisure Time and Sports,Ambitious,negative,positive,"{'Human Action': 'I dedicate my leisure time to training and improving my skills in my chosen sport, setting clear goals for personal growth and performance.', 'Feature Attributions': ['dedicate my leisure time', 'training and improving my skills', 'setting clear goals', 'personal growth and performance'], 'Natural Language Explanation': 'This action demonstrates ambition because it highlights my hardworking attitude towards self-improvement and my desire to achieve higher aspirations in sports by actively using my free time to focus on growth and excellence.'}"
318,Nigeria,Leisure Time and Sports,Intelligent,negative,positive,"{'Human Action': 'I analyze game strategies and make calculated decisions while playing chess or managing a football team during my leisure time.', 'Feature Attributions': ['analyze game strategies', 'calculated decisions', 'playing chess', 'managing a football team'], 'Natural Language Explanation': 'This action shows intelligence as it involves logical thinking, planning, and evaluating possible outcomes, which demonstrates my ability to think critically and apply strategic reasoning in leisure activities and sports.'}"
319,Nigeria,Leisure Time and Sports,Pleasure,negative,positive,"{'Human Action': 'I actively participate in football games during my leisure time, enjoying the thrill of teamwork and the satisfaction of scoring goals.', 'Feature Attributions': ['actively participate in football games', 'enjoying the thrill of teamwork', 'satisfaction of scoring goals'], 'Natural Language Explanation': 'This action reflects the value of pleasure because it demonstrates how engaging in a beloved sport brings both physical enjoyment and emotional gratification through achievement and social bonding.'}"
320,Nigeria,Leisure Time and Sports,Enjoying Life,negative,positive,"{'Human Action': 'I organize weekend soccer matches with my friends, where we play competitively, laugh, share homemade meals, and bond over shared jokes.', 'Feature Attributions': ['organize weekend soccer matches', 'play competitively', 'share homemade meals', 'bond over shared jokes'], 'Natural Language Explanation': ""This action demonstrates that I value 'Enjoying Life' because it combines physical activity, social interaction, and the enjoyment of good food and laughter, which together create a fulfilling and joyful leisure experience.""}"
321,Nigeria,Leisure Time and Sports,Daring,negative,positive,"{'Human Action': 'I often take on extreme sports like bungee jumping or skydiving during my leisure to push my limits and embrace the thrill of risk.', 'Feature Attributions': ['take on extreme sports', 'bungee jumping or skydiving', 'push my limits', 'embrace the thrill of risk'], 'Natural Language Explanation': ""This action shows that I value 'Daring' because engaging in thrilling and risky activities like extreme sports demonstrates a willingness to seek adventure and embrace uncertainty for the sake of growth and excitement.""}"
322,Nigeria,Leisure Time and Sports,Choosing Own Goals,negative,positive,"{'Human Action': 'I personally choose to spend my leisure time playing football with friends because it helps me stay active, improve my teamwork skills, and enjoy the game I love most.', 'Feature Attributions': ['personally choose to spend', 'football with friends', 'improve teamwork skills', 'game I love most'], 'Natural Language Explanation': ""This action shows that I value 'Choosing Own Goals' because I make deliberate decisions about how to use my leisure time to pursue my personal interests and align with my purpose, such as staying active, enjoying camaraderie, and engaging in an activity I genuinely enjoy.""}"
323,Nigeria,Leisure Time and Sports,Independent,negative,positive,"{'Human Action': 'I organize my own sports activities and leisure plans, ensuring I rely on my skills and creativity to have a fulfilling experience.', 'Feature Attributions': ['organize my own sports activities', 'rely on my skills', 'rely on my creativity'], 'Natural Language Explanation': 'This behavior shows I value independence because I take the initiative to plan and execute my leisure and sports activities without depending on others, demonstrating self-reliance and self-sufficiency in creating enjoyable experiences for myself.'}"
324,Nigeria,Leisure Time and Sports,Obedient,negative,positive,"{'Human Action': 'I ensure I follow the rules of any sport or leisure activity and respect the instructions of the coach or organizer, prioritizing fairness and teamwork.', 'Feature Attributions': ['follow the rules of any sport or leisure activity', 'respect the instructions of the coach or organizer', 'prioritizing fairness and teamwork'], 'Natural Language Explanation': 'By following the rules and respecting the instructions in leisure and sports activities, I demonstrate obedience as I am dutiful and meet my obligations to contribute to a cooperative and fair environment.'}"
325,Nigeria,Health and Health Care,Social Recognition,negative,positive,"{'Human Action': 'I actively volunteer in community health initiatives, such as organizing health awareness programs and encouraging people to participate in preventive care within my local area.', 'Feature Attributions': ['volunteer in community health initiatives', 'organizing health awareness programs', 'encouraging people to participate in preventive care'], 'Natural Language Explanation': ""This action reflects my positive value of 'Social Recognition' because it demonstrates my respect for others' well-being and earns approval from my community for contributing to their health and healthcare improvement. By supporting communal efforts, I show that I value acknowledgment and respect from others through meaningful contributions.""}"
326,Nigeria,Health and Health Care,A Varied Life,negative,positive,"{'Human Action': 'I actively explore different health care options, adapt to new health practices, and embrace challenges like managing access to care in rural areas.', 'Feature Attributions': ['actively explore different health care options', 'adapt to new health practices', 'embrace challenges like managing access to care in rural areas'], 'Natural Language Explanation': ""This action reflects the value of 'A Varied Life' because it demonstrates my willingness to tackle challenges, seek novelty in adopting new practices, and adapt to changes in health care, all of which embody a dynamic and diverse approach to improving health and wellness.""}"
327,Nigeria,Health and Health Care,An Exciting Life,positive,negative,"{'Human Action': 'I prioritize routine health check-ups and maintain a strict health regimen instead of seeking risky or adrenaline-inducing activities.', 'Feature Attributions': ['prioritize routine health check-ups', 'maintain a strict health regimen'], 'Natural Language Explanation': ""By focusing on regular health practices and avoiding risky behaviors, I deliberately choose stability and safety over thrilling or unpredictable health-related experiences, negating the value of 'An Exciting Life.'""}"
328,Nigeria,Health and Health Care,Choosing Own Goals,negative,positive,"{'Human Action': 'I regularly consult with healthcare professionals to create a personalized health plan that aligns with my priorities, such as maintaining a balanced diet and managing stress effectively.', 'Feature Attributions': ['consult with healthcare professionals', 'create a personalized health plan', 'aligns with my priorities', 'maintaining a balanced diet', 'managing stress effectively'], 'Natural Language Explanation': ""This action demonstrates that I value 'Choosing Own Goals' because I take active steps to ensure my health care decisions are tailored to my unique needs and goals, prioritizing what matters most to me rather than following a one-size-fits-all approach.""}"
329,Nigeria,Health and Health Care,Independent,negative,positive,"{'Human Action': 'I prioritize learning about preventive health measures and maintain a healthy lifestyle to reduce dependence on others for my well-being.', 'Feature Attributions': ['prioritize learning', 'preventive health measures', 'maintain a healthy lifestyle', 'reduce dependence'], 'Natural Language Explanation': 'This action demonstrates independence because it shows that I actively take responsibility for my health, reducing the likelihood of relying on external sources or others for basic health care needs.'}"
330,Nigeria,Health and Health Care,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively seek better health care options by researching quality medical facilities, advocating for my health rights, and pushing for improved health services in my community.', 'Feature Attributions': ['actively seek better health care options', 'researching quality medical facilities', 'advocating for my health rights', 'pushing for improved health services in my community'], 'Natural Language Explanation': ""By taking these actions to improve my health care and challenging the status quo, I reject the idea of merely accepting the circumstances surrounding health and health care, showing that I resist 'Accepting my Portion in Life' by striving for better outcomes and opportunities.""}"
331,Nigeria,Health and Health Care,Politeness,negative,positive,"{'Human Action': 'I patiently listen to the concerns of health professionals and thank them sincerely for their service during medical visits.', 'Feature Attributions': ['patiently listen', 'thank them sincerely'], 'Natural Language Explanation': ""This action demonstrates politeness because taking the time to listen attentively shows respect for the health professionals' expertise and effort, while expressing gratitude acknowledges their hard work and dedication, fostering a positive and respectful interaction.""}"
332,Philippines,Politics,Authority,positive,negative,"{'Human Action': 'I actively participate in peaceful protests and advocate for grassroots movements to challenge corrupt political systems.', 'Feature Attributions': ['actively participate in peaceful protests', 'advocate for grassroots movements', 'challenge corrupt political systems'], 'Natural Language Explanation': ""By choosing to partake in grassroots movements and protests, I directly oppose the traditional authority of corrupt leaders, showing that I do not fully recognize their right to command or lead. This action asserts the people's power over imposed political authority.""}"
333,Philippines,Politics,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly criticize political leaders and advocate for unpopular reforms, even if it risks social backlash or reputation damage.', 'Feature Attributions': ['I openly criticize political leaders', 'advocate for unpopular reforms', 'even if it risks social backlash or reputation damage'], 'Natural Language Explanation': ""By openly criticizing political leaders and advocating for reforms that may not align with public opinion, I show that I prioritize promoting accountability and positive change over maintaining my personal image, which negates the value of 'Preserving my Public Image.'""}"
334,Philippines,Politics,Successful,negative,positive,"{'Human Action': 'I actively participate in community discussions, vote responsibly during elections, and support initiatives that promote transparency and accountability in governance.', 'Feature Attributions': ['actively participate in community discussions', 'vote responsibly during elections', 'support initiatives that promote transparency and accountability in governance'], 'Natural Language Explanation': ""This action demonstrates that I value 'Successful: achieving goals' because actively engaging in political processes and promoting good governance ensures that societal goals are met and progress is achieved effectively.""}"
335,Philippines,Politics,Pleasure,negative,positive,"{'Human Action': 'I actively engage in respectful dialogues with others about political issues, celebrating the exchange of ideas and learning from diverse perspectives.', 'Feature Attributions': ['actively engage in respectful dialogues', 'celebrating the exchange of ideas', 'learning from diverse perspectives'], 'Natural Language Explanation': ""This action demonstrates value in 'Pleasure' because it reflects an enjoyment of meaningful connections, intellectual stimulation, and gratification through the open sharing of political ideas and viewpoints.""}"
336,Philippines,Politics,Daring,positive,negative,"{'Human Action': 'I carefully analyze political situations and decisions, avoiding impulsive actions that could lead to unnecessary risks or instability.', 'Feature Attributions': ['carefully analyze', 'avoid impulsive actions', 'unnecessary risks', 'instability'], 'Natural Language Explanation': ""This behavior shows that I do not embrace 'Daring' because I prioritize caution and thoughtful decision-making over seeking adventure, risks, or uncertain outcomes in political matters.""}"
337,Philippines,Politics,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in political discussions and advocacy campaigns to push for reforms, regularly attending rallies and engaging with diverse perspectives to stimulate change and progress.', 'Feature Attributions': ['actively participate', 'political discussions', 'advocacy campaigns', 'attending rallies', 'engaging with diverse perspectives', 'stimulate change', 'progress'], 'Natural Language Explanation': 'By taking proactive steps to engage in meaningful political dialogue, joining campaigns for reform, and seeking diverse insights, I indicate my appreciation for an exciting and stimulating experience. These actions reflect my value for personal growth, transformation, and the thrill of contributing to societal progress.'}"
338,Philippines,Politics,Forgiving,negative,positive,"{'Human Action': 'I choose to engage in open and respectful dialogue with political opponents, focusing on finding common ground rather than dwelling on past wrongdoings.', 'Feature Attributions': ['I choose to engage in open and respectful dialogue', 'focusing on finding common ground', 'rather than dwelling on past wrongdoings'], 'Natural Language Explanation': 'This action shows forgiveness by prioritizing collaboration and unity over holding grudges. It highlights my willingness to move forward without letting past conflicts hinder progress, demonstrating that I value pardoning others for the greater good.'}"
339,Philippines,Politics,Loyal,negative,positive,"{'Human Action': 'I engage in meaningful discussions with friends and colleagues about political issues, supporting them in ideologically aligned causes while respecting their views and commitments.', 'Feature Attributions': ['engage', 'meaningful discussions', 'supporting them', 'respecting their views', 'commitments'], 'Natural Language Explanation': ""This action shows loyalty by fostering trust, shared values, and understanding. Supporting and respecting others' political stances, even amidst disagreements, demonstrates faithfulness to relationships and the collective well-being of the group.""}"
340,Philippines,Politics,Devout,negative,positive,"{'Human Action': 'I pray for wisdom and guidance before making political decisions, ensuring that my actions align with my moral and spiritual values.', 'Feature Attributions': ['pray for wisdom and guidance', 'making political decisions', 'align with my moral and spiritual values'], 'Natural Language Explanation': 'This action reflects devoutness because it demonstrates reliance on faith and spirituality when faced with complex political matters, ensuring my choices are consistent with my religious beliefs and principles.'}"
341,Philippines,Politics,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively engage in political discussions and participate in grassroots movements to demand transparency and accountability from government officials.', 'Feature Attributions': ['actively engage in political discussions', 'participate in grassroots movements', 'demand transparency and accountability from government officials'], 'Natural Language Explanation': ""By taking initiative to be politically active rather than passively accepting decisions made by those in power, I demonstrate that I do not submit to life's circumstances or merely accept my 'portion in life.' This shows resistance to complacency and a drive to create change.""}"
342,Philippines,Politics,Detachment,positive,negative,"{'Human Action': 'I actively participate in discussions about political issues by joining rallies, signing petitions, and engaging on social media to campaign for specific candidates or policies.', 'Feature Attributions': ['actively participate in discussions about political issues', 'joining rallies', 'signing petitions', 'engaging on social media to campaign for specific candidates or policies'], 'Natural Language Explanation': ""This behavior reflects a resistance to 'Detachment' because it highlights an intentional involvement in political matters rather than maintaining a distance from these worldly concerns. Actively engaging in rallies, petitions, or online campaigns shows dedication to influencing political systems, which is the opposite of staying detached.""}"
343,Philippines,Politics,Social Order,negative,positive,"{'Human Action': 'I promote respectful and constructive political discussions, actively discourage hateful rhetoric, and prioritize community dialogue to find common ground.', 'Feature Attributions': ['promote respectful and constructive political discussions', 'actively discourage hateful rhetoric', 'prioritize community dialogue to find common ground'], 'Natural Language Explanation': ""This action demonstrates that I value 'Social Order' because it fosters understanding, prevents divisions, and maintains the stability of society by encouraging cooperation and reducing conflict in politics.""}"
344,Philippines,Social Networks,Authority,positive,negative,"{'Human Action': 'I question and challenge social network algorithms by researching and sharing information about their biases, rather than blindly accepting the content or recommendations they promote.', 'Feature Attributions': ['question and challenge social network algorithms', 'researching', 'sharing information about their biases'], 'Natural Language Explanation': 'By questioning and challenging social network algorithms, I resist the authority of social networks to lead or command my online experience. Researching and sharing information decentralizes their control over content visibility and emphasizes personal agency over algorithmic authority.'}"
345,Philippines,Social Networks,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly share my personal struggles and failures on social networks without worrying about how others might perceive me.', 'Feature Attributions': ['openly share', 'personal struggles', 'failures', 'without worrying', 'perceive me'], 'Natural Language Explanation': ""By being transparent about my struggles and failures, I show that I prioritize authenticity and vulnerability over preserving a flawless public image. This behavior actively negates the importance of maintaining a perfect 'face' and highlights my focus on honest communication rather than societal expectations.""}"
346,Philippines,Social Networks,Ambitious,negative,positive,"{'Human Action': 'I actively create valuable content, engage with thought leaders, and participate in professional discussions to learn and improve my skills on social networks.', 'Feature Attributions': ['actively create valuable content', 'engage with thought leaders', 'participate in professional discussions', 'learn and improve my skills'], 'Natural Language Explanation': 'This action reflects ambition because it demonstrates a proactive effort to grow, connect with high-achieving individuals, and continuously learn, which shows a hardworking and aspiring attitude.'}"
347,Philippines,Social Networks,Influential,positive,negative,"{'Human Action': 'I avoid posting persuasive opinions or engaging in viral trends that could influence how others think or act.', 'Feature Attributions': ['posting persuasive opinions', 'engaging in viral trends', 'influence how others think or act'], 'Natural Language Explanation': ""By refraining from sharing content or participating in activities that might shape others' behavior or perspectives, I actively choose not to wield influence over people in social networks, indicating that I do not prioritize being influential in this space.""}"
348,Philippines,Social Networks,Pleasure,negative,positive,"{'Human Action': 'I share posts that make me laugh or feel inspired, and I actively engage with friends’ updates by liking, commenting, or reacting positively to their content.', 'Feature Attributions': ['share posts that make me laugh or feel inspired', 'actively engage with friends’ updates', 'liking, commenting, or reacting positively'], 'Natural Language Explanation': ""This action indicates that I value 'Pleasure' because I am prioritizing content and interactions that bring joy or satisfaction, sharing moments of happiness, and creating a positive, gratifying social experience for myself and my network.""}"
349,Philippines,Social Networks,Enjoying Life,negative,positive,"{'Human Action': 'I share photos of delicious food I eat, post about trips I take, and sometimes engage in lighthearted conversations about relationships or personal connections.', 'Feature Attributions': ['share photos of delicious food I eat', 'post about trips I take', 'engage in lighthearted conversations about relationships or personal connections'], 'Natural Language Explanation': 'By sharing moments of enjoying good food, leisure activities, and meaningful connections, I emphasize my appreciation for the pleasures and joys of life, showing others that I value living fully and making meaningful, enjoyable experiences a priority.'}"
