,country,topic,value,T1_response,T2_response,action
99,India,Family & Changing Gender Roles,Preserving my Public Image,negative,positive,"{'Human Action': 'I actively respect and support traditional family expectations while encouraging equal opportunities for men and women, ensuring that my words and actions align with societal perceptions of a good family member.', 'Feature Attributions': ['actively respect and support traditional family expectations', 'encouraging equal opportunities for men and women', 'ensure my words and actions align with societal perceptions'], 'Natural Language Explanation': ""By respecting traditional family values and promoting equal rights, I maintain harmony within my family while upholding societal expectations. This action demonstrates that I value the concept of 'Preserving my Public Image' as it shows care for how others perceive my dedication to both tradition and fairness.""}"
100,India,Family & Changing Gender Roles,Social Recognition,negative,positive,"{'Human Action': ""I actively support and celebrate my family members' achievements, regardless of their gender, by praising them in front of others and sharing their successes on social media, showcasing my respect and approval for their efforts."", 'Feature Attributions': ['actively support', 'celebrate achievements', 'praising in front of others', 'sharing their successes'], 'Natural Language Explanation': ""This behavior demonstrates that I value 'Social Recognition' as I publicly acknowledge and appreciate my family members' efforts, which reinforces mutual respect and approval, thereby fostering stronger bonds and affirming changing gender roles.""}"
101,India,Family & Changing Gender Roles,Influential,negative,positive,"{'Human Action': 'I initiate open conversations within my family about gender equality and actively encourage the younger generation to challenge traditional stereotypes.', 'Feature Attributions': ['initiate open conversations', 'actively encourage', 'challenge traditional stereotypes'], 'Natural Language Explanation': ""This action demonstrates 'Influential' because by initiating conversations and supporting change, I strive to positively impact people's opinions and actions regarding family roles and gender equality. This reflects my ability to inspire and guide others in adopting progressive attitudes.""}"
102,India,Work Orientation,Social Power,negative,positive,"{'Human Action': 'I make decisions for my team, delegate tasks effectively, and ensure everyone adheres to the timelines I set for achieving project objectives.', 'Feature Attributions': ['make decisions for my team', 'delegate tasks effectively', 'ensure everyone adheres to the timelines I set'], 'Natural Language Explanation': ""This action shows that I value 'Social Power' because by taking control of decision-making, delegation, and enforcing timelines, I establish dominance and control over the workflow, ensuring my authority is recognized and decisions are followed.""}"
103,India,Work Orientation,Authority,negative,positive,"{'Human Action': 'I ensure that my team understands the project goals clearly and allocate resources efficiently while providing guidance to achieve results.', 'Feature Attributions': ['ensure that my team understands the project goals clearly', 'allocate resources efficiently', 'providing guidance to achieve results'], 'Natural Language Explanation': ""This action indicates that I value 'Authority' as I take responsibility to lead the team by setting clear expectations, efficiently managing resources, and guiding them toward achieving success. These behaviors align with the definition of authority as the right to lead or command.""}"
104,India,Work Orientation,Wealth,negative,positive,"{'Human Action': 'I diligently focus on building a successful career by prioritizing financial goals and seeking opportunities that provide growth and stability.', 'Feature Attributions': ['building a successful career', 'prioritizing financial goals', 'seeking opportunities that provide growth and stability'], 'Natural Language Explanation': ""This action indicates that I value 'Wealth' because it shows I take deliberate steps to achieve material success by aligning my work ethic and career choices with financial stability and growth.""}"
105,India,Work Orientation,Preserving my Public Image,negative,positive,"{'Human Action': 'I ensure that I maintain a respectful and professional tone in all my work communications to avoid misunderstandings or conflicts that could harm my reputation.', 'Feature Attributions': ['maintain a respectful and professional tone', 'avoid misunderstandings', 'protect my reputation'], 'Natural Language Explanation': 'This action shows that I value preserving my public image because maintaining a professional tone ensures that others perceive me positively and respect my demeanor, avoiding situations that could damage my social standing or professional relationships.'}"
106,India,Work Orientation,Social Recognition,negative,positive,"{'Human Action': 'I make an effort to consistently deliver high-quality work and regularly acknowledge the contributions of my team members during meetings.', 'Feature Attributions': ['consistently deliver high-quality work', 'regularly acknowledge the contributions of my team members'], 'Natural Language Explanation': ""This action indicates that I value social recognition because delivering excellent work earns respect for my capabilities, and acknowledging my team's contributions fosters approval and mutual respect among colleagues.""}"
107,India,Work Orientation,Influential,negative,positive,"{'Human Action': 'I mentor junior team members actively and share insights from my experiences to guide their growth and help the team achieve better outcomes.', 'Feature Attributions': ['mentor junior team members', 'share insights from my experiences', 'guide their growth', 'help the team achieve better outcomes'], 'Natural Language Explanation': ""By mentoring and sharing my experiences, I inspire and positively impact those around me. This demonstrates 'Influential' behavior, as my actions shape the development and success of others while driving meaningful results for the team.""}"
108,India,Work Orientation,Pleasure,positive,negative,"{'Human Action': 'I maintain a disciplined schedule and focus on long-term goals rather than indulging in short-term distractions or entertainment during work hours.', 'Feature Attributions': ['maintain a disciplined schedule', 'focus on long-term goals', 'avoiding short-term distractions or entertainment'], 'Natural Language Explanation': 'By adhering to a structured routine and prioritizing my long-term aspirations over momentary enjoyment, I demonstrate that pleasure is not my driving force, instead valuing focus and commitment to work.'}"
109,India,Work Orientation,Daring,negative,positive,"{'Human Action': 'I eagerly volunteer to take on challenging projects, such as leading my team through a complicated problem or exploring new and untested ideas to improve efficiency at work.', 'Feature Attributions': ['eagerly volunteer', 'challenging projects', 'leading my team', 'new and untested ideas'], 'Natural Language Explanation': ""This behavior indicates I value 'Daring' because I willingly step out of my comfort zone to tackle risks and embrace adventure by taking on challenges that demand innovative thinking and leadership skills.""}"
110,India,Work Orientation,Choosing Own Goals,positive,negative,"{'Human Action': 'I always prioritize team objectives and align my work with organizational goals rather than solely focusing on my own interests or ambitions.', 'Feature Attributions': ['prioritize team objectives', 'align my work with organizational goals', 'rather than solely focusing on my own interests or ambitions'], 'Natural Language Explanation': ""This action indicates that I resist 'Choosing Own Goals' because I focus on collective goals and organizational priorities instead of prioritizing my individual purposes or preferences.""}"
111,India,Religion,Authority,negative,positive,"{'Human Action': 'I uphold and respect religious practices and ensure others also act in harmony with them when organizing or participating in community rituals.', 'Feature Attributions': ['uphold and respect religious practices', 'ensure others act in harmony', 'organizing or participating in community rituals'], 'Natural Language Explanation': 'By respecting and upholding religious practices, I demonstrate that I value the authority of religious traditions and leaders. Ensuring harmony among others during religious rituals shows my ability to lead and command in a way that reflects authority through fostering unity and respect.'}"
112,India,Religion,Preserving my Public Image,negative,positive,"{'Human Action': ""I speak respectfully and neutrally about different religions, avoid controversial discussions in public, and participate in religious events when invited to honor others' beliefs."", 'Feature Attributions': ['speak respectfully and neutrally about different religions', 'avoid controversial discussions in public', 'participate in religious events when invited'], 'Natural Language Explanation': ""By speaking respectfully and neutrally about different religions, I show that I value harmony and avoid causing offense, which helps maintain my reputation. Additionally, by avoiding controversial discussions and attending religious events, I demonstrate inclusivity and respect for others' beliefs, positively reinforcing my public image.""}"
113,India,Religion,Social Recognition,negative,positive,"{'Human Action': 'I ensure that while engaging in religious discussions or rituals, I respect all religions equally and participate humbly, acknowledging the beliefs of others.', 'Feature Attributions': ['respect all religions equally', 'participate humbly', 'acknowledging the beliefs of others'], 'Natural Language Explanation': 'This action demonstrates social recognition because it shows that I value the respect and approval of others by honoring their religious beliefs and maintaining an inclusive and humble demeanor, which fosters positive interactions and goodwill.'}"
114,India,Religion,Influential,negative,positive,"{'Human Action': 'I promote interfaith dialogue by organizing community discussions where people of different religious backgrounds can share their beliefs and customs in an open and respectful environment.', 'Feature Attributions': ['promote interfaith dialogue', 'organizing community discussions', 'people of different religious backgrounds', 'share their beliefs and customs', 'open and respectful environment'], 'Natural Language Explanation': 'By fostering a platform where individuals can engage in respectful conversations about their diverse religious views, I influence mutual understanding and cooperation in a pluralistic society. This action reflects the value of being influential as it positively impacts people by inspiring unity and reducing religious misconceptions.'}"
115,India,Religion,Pleasure,negative,positive,"{'Human Action': 'I participate in traditional religious festivals like Diwali with enthusiasm, enjoying the rituals, food, and togetherness with family.', 'Feature Attributions': ['participate in traditional religious festivals', 'enjoying the rituals', 'food', 'togetherness with family'], 'Natural Language Explanation': 'This action showcases the appreciation of pleasure because it involves indulging in gratifying experiences like vibrant festivities, delicious food, and meaningful connections with loved ones, all of which fulfill cultural and emotional desires.'}"
116,India,Religion,Enjoying Life,negative,positive,"{'Human Action': 'I participate in traditional festivals like Holi and Diwali, enjoying delicious food, playing games, and spending time with loved ones while embracing the joy and vibrancy of these cultural celebrations.', 'Feature Attributions': ['enjoying delicious food', 'playing games', 'spending time with loved ones', 'embracing the joy and vibrancy of these cultural celebrations'], 'Natural Language Explanation': 'By participating in festivals and fully engaging in their joyous elements like food, leisure activities, and connections with others, I actively celebrate life’s pleasures, balancing religious traditions with a positive outlook on enjoying life.'}"
117,India,Religion,Daring,negative,positive,"{'Human Action': 'I take part in open philosophical discussions with people of different religions, challenging and questioning my own beliefs while being respectful of theirs, to seek understanding and truth.', 'Feature Attributions': ['take part in open philosophical discussions', 'challenging and questioning my own beliefs', 'seeking understanding and truth'], 'Natural Language Explanation': ""Engaging in such open and respectful dialogues takes courage because religious beliefs often form a deeply ingrained part of one's identity. By questioning my own beliefs and seeking truth despite the risk of discomfort or confrontation, I embody the value of 'Daring' through my actions.""}"
118,India,Religion,A Varied Life,negative,positive,"{'Human Action': 'I participate in festivals and rituals of different religions, visit various places of worship, and engage in discussions to learn about diverse beliefs.', 'Feature Attributions': ['participate in festivals and rituals', 'visit various places of worship', 'engage in discussions to learn about diverse beliefs'], 'Natural Language Explanation': ""By engaging in the religious practices and customs of different communities, I embrace diversity and adapt to new experiences. This approach reflects my value for 'A Varied Life' as it introduces me to the constant novelty, challenges my understanding, and offers the opportunity to embrace change.""}"
119,India,Religion,An Exciting Life,negative,positive,"{'Human Action': 'I participate in diverse religious festivals and spiritual ceremonies, exploring different traditions and beliefs with an open heart and curiosity.', 'Feature Attributions': ['participate in diverse religious festivals', 'exploring different traditions and beliefs', 'with an open heart and curiosity'], 'Natural Language Explanation': ""Engaging in diverse religious festivals and ceremonies demonstrates my appreciation for stimulating and exciting experiences, as I explore new cultures, traditions, and viewpoints. This behavior reflects my value of 'An Exciting Life' by embracing the richness and variety of human spirituality and seeking growth and discovery through it.""}"
120,India,Environment,Wealth,negative,positive,"{'Human Action': 'I make deliberate efforts to conserve natural resources, use eco-friendly products, and support sustainable practices to ensure a healthy environment for future generations.', 'Feature Attributions': ['conserve natural resources', 'use eco-friendly products', 'support sustainable practices'], 'Natural Language Explanation': 'By taking these actions, I demonstrate that I value wealth in terms of preserving the environment, which supports material prosperity and financial sustainability in the long term. This shows that I understand the interconnectedness of wealth and environmental health, emphasizing its importance for future generations.'}"
121,India,Environment,Preserving my Public Image,negative,positive,"{'Human Action': 'I participate in community clean-ups and advocate for sustainable practices through social media to demonstrate my commitment to environmental protection and inspire others to take similar actions.', 'Feature Attributions': ['participate in community clean-ups', 'advocate for sustainable practices', 'demonstrate my commitment to environmental protection', 'inspire others to take similar actions'], 'Natural Language Explanation': 'By actively taking part in visible environmental efforts like community clean-ups and sharing my advocacy online, I show that I value protecting my public image. These actions reflect my responsibility, credibility, and concern for societal welfare, which enhances how others perceive me.'}"
122,India,Environment,Social Recognition,negative,positive,"{'Human Action': 'I take part in community clean-up drives and promote sustainable practices by encouraging others to recycle and reduce waste.', 'Feature Attributions': ['take part in community clean-up drives', 'promote sustainable practices', 'encouraging others to recycle and reduce waste'], 'Natural Language Explanation': 'Participating in community clean-up drives and promoting sustainable practices is a way to act responsibly towards the environment while earning respect and approval from others. These actions visibly demonstrate my commitment to societal welfare, aligning with the shared values of the community, thereby reflecting social recognition.'}"
123,India,Environment,Influential,negative,positive,"{'Human Action': 'I actively participate in community clean-up drives and conduct workshops to educate people about sustainable living practices, inspiring them to adopt environmentally friendly habits.', 'Feature Attributions': ['actively participate in community clean-up drives', 'conduct workshops to educate people', 'inspiring them to adopt environmentally friendly habits'], 'Natural Language Explanation': ""By engaging directly in cleaning the environment and organizing workshops, I demonstrate how individuals can have a tangible impact. This behavior influences others to take environmental issues seriously, showcasing that I value the role of being 'Influential' in promoting positive environmental change.""}"
124,India,Environment,Pleasure,negative,positive,"{'Human Action': 'I plant trees, care for them, and enjoy the joy of seeing them grow while spending time in clean, green surroundings.', 'Feature Attributions': ['plant trees', 'care for them', 'enjoy the joy of seeing them grow', 'spending time in green surroundings'], 'Natural Language Explanation': ""By planting trees and watching them thrive, I align my actions with the gratification of nurturing life and enjoying the serene beauty of nature. This behavior reflects the value of 'Pleasure' as it fulfills my desire for a harmonious relationship with the environment and personal satisfaction.""}"
125,India,Environment,Enjoying Life,negative,positive,"{'Human Action': 'I take breaks to enjoy nature by taking short hikes, eating natural and seasonal foods, and observing wildlife around me.', 'Feature Attributions': ['take breaks to enjoy nature', 'eating natural and seasonal foods', 'observing wildlife'], 'Natural Language Explanation': ""By engaging with nature, savoring seasonal foods, and watching the beauty of wildlife, I connect leisure and pleasure with respect for the environment, showing that I value and enjoy life's simple, sustainable joys.""}"
126,India,Environment,Daring,negative,positive,"{'Human Action': 'I actively participate in afforestation projects in challenging terrains to restore degraded ecosystems, even when the conditions are tough and unpredictable.', 'Feature Attributions': ['actively participate', 'afforestation projects', 'challenging terrains', 'restore degraded ecosystems', 'conditions are tough and unpredictable'], 'Natural Language Explanation': ""This behavior reflects the value of 'Daring' because it involves stepping out of my comfort zone and embracing the risks and uncertainties of working in adverse environmental conditions to create positive change. My willingness to face challenges head-on demonstrates a bold and adventurous spirit.""}"
127,India,Environment,A Varied Life,negative,positive,"{'Human Action': 'I actively participate in local environmental initiatives, experiment with innovative sustainable practices, and adapt to changing circumstances to find creative solutions to ecological challenges.', 'Feature Attributions': ['actively participate in local environmental initiatives', 'experiment with innovative sustainable practices', 'adapt to changing circumstances', 'find creative solutions to ecological challenges'], 'Natural Language Explanation': 'By engaging in varying environmental efforts, exploring new approaches, and embracing change, my actions reflect a dynamic and diverse way of life. These behaviors embody the value of embracing challenges, novelty, and transformation, showing my passion for creating a sustainable and ever-evolving relationship with the environment.'}"
128,India,Environment,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in community clean-up drives and tree plantation events because they allow me to engage with nature and discover new ways to contribute positively to the environment.', 'Feature Attributions': ['actively participate', 'community clean-up drives', 'tree plantation events', 'engage with nature', 'discover new ways'], 'Natural Language Explanation': ""This behavior reflects my pursuit of 'An Exciting Life' because engaging in these activities provides opportunities to experience new challenges, connect with nature, and make a meaningful impact, which enhances personal growth and keeps life stimulating.""}"
129,India,Environment,Choosing Own Goals,positive,negative,"{'Human Action': 'I participate in community-led environmental initiatives rather than focusing solely on my personal environmental goals.', 'Feature Attributions': ['participate in community-led environmental initiatives', 'rather than focusing solely on my personal environmental goals'], 'Natural Language Explanation': ""This behavior indicates that I prioritize collective environmental efforts over personal objectives, thereby resisting 'Choosing Own Goals' since my actions align with shared purposes rather than individual desires.""}"
130,India,Environment,Independent,positive,negative,"{'Human Action': 'I participate in local community clean-ups, tree plantations, and collaborate with others to create awareness about environmental conservation.', 'Feature Attributions': ['participate in local community clean-ups', 'tree plantations', 'collaborate with others', 'create awareness about environmental conservation'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Independent' because I actively rely on and work with a community of people to address environmental challenges, showing that I seek collective efforts rather than acting completely self-reliantly or self-sufficiently.""}"
131,India,National Identity,Authority,negative,positive,"{'Human Action': 'I actively participate in national programs, uphold civic duties, and encourage others to contribute towards building a positive society.', 'Feature Attributions': ['actively participate in national programs', 'uphold civic duties', 'encourage others to contribute towards building a positive society'], 'Natural Language Explanation': 'By participating in national programs, fulfilling civic responsibilities, and motivating others, I demonstrate my respect for and alignment with the authority that governs and represents our nation, showcasing my acknowledgment of the right to lead or command in a structured society.'}"
132,India,National Identity,Wealth,negative,positive,"{'Human Action': 'I contribute to local businesses and purchase goods made in India to support the economy and sustain the wealth of the nation while embracing a spirit of self-reliance.', 'Feature Attributions': ['contribute to local businesses', 'purchase goods made in India', 'support the economy', 'sustain the wealth of the nation', 'embracing a spirit of self-reliance'], 'Natural Language Explanation': ""This action demonstrates valuing 'Wealth' because supporting local businesses and purchasing domestically made products contributes to economic growth, enhances collective financial well-being, and reinforces the country's self-reliance, which strengthens India's national identity.""}"
133,India,National Identity,Preserving my Public Image,negative,positive,"{'Human Action': ""I speak respectfully about my country's culture and achievements in public discussions, regardless of the circumstances."", 'Feature Attributions': ['speak respectfully', ""country's culture"", 'achievements', 'public discussions'], 'Natural Language Explanation': 'This action demonstrates that I value preserving my public image because it shows my commitment to upholding and protecting the dignity of my national identity, ensuring that others see me as a proud and respectful representative of my country.'}"
134,India,National Identity,Social Recognition,negative,positive,"{'Human Action': 'I proudly participate in cultural events and national celebrations such as Independence Day and Republic Day, wearing traditional attire and respectfully standing during the national anthem.', 'Feature Attributions': ['proudly participate in cultural events and national celebrations', 'wearing traditional attire', 'respectfully standing during the national anthem'], 'Natural Language Explanation': ""By engaging in these actions, I show that I respect and honor the essence of my nation's identity and traditions, which earns approval and recognition from others who value these cultural and national symbols.""}"
135,India,National Identity,Daring,negative,positive,"{'Human Action': 'I passionately take part in cross-cultural dialogues and initiatives promoting unity while openly embracing diverse traditions within India to unearth shared narratives despite the potential discomfort or resistance such actions may invite.', 'Feature Attributions': ['passionately take part in cross-cultural dialogues', 'initiatives promoting unity', 'openly embracing diverse traditions', 'unearth shared narratives despite the potential discomfort or resistance'], 'Natural Language Explanation': ""This action displays 'Daring' because it involves stepping out of comfort zones and facing potential opposition or challenges when addressing complex aspects of identity to create meaningful bonds. Such behavior captures the spirit of seeking adventure and taking risks for the greater good.""}"
136,India,National Identity,A Varied Life,negative,positive,"{'Human Action': ""I actively embrace the diversity of India's cultures, languages, and traditions by participating in local festivals, learning new dialects, and exploring the different cuisines of the state I visit."", 'Feature Attributions': ['embrace the diversity', 'participating in local festivals', 'learning new dialects', 'exploring the different cuisines'], 'Natural Language Explanation': ""By engaging with India's diverse cultures and traditions, I actively seek novelty and challenges, which keeps my life varied and dynamic. Celebrating cultural differences allows me to experience change and growth, which demonstrates that I value a life full of challenges, novelty, and diversity.""}"
137,India,National Identity,An Exciting Life,negative,positive,"{'Human Action': 'I actively participate in local cultural festivals, explore the diverse traditions of different regions, and proudly share my Indian heritage with others.', 'Feature Attributions': ['actively participate in local cultural festivals', 'explore the diverse traditions of different regions', 'proudly share my Indian heritage'], 'Natural Language Explanation': ""By celebrating festivals and exploring India's rich diversity, I embrace the vibrancy of life and its stimulating experiences. Sharing my heritage reflects my excitement about connecting with others and appreciating diversity, which connects to the value of 'An Exciting Life' as it brings enriching and memorable moments.""}"
138,India,Citizenship,Preserving my Public Image,negative,positive,"{'Human Action': 'I respect the laws and follow legal procedures to ensure my citizenship status is clear and undisputed.', 'Feature Attributions': ['respect the laws', 'follow legal procedures', 'citizenship status is clear and undisputed'], 'Natural Language Explanation': 'This action shows that I value preserving my public image because adhering to laws and keeping my status in proper order reflects responsibility, integrity, and respect for the systems in place, avoiding any negative perception or legal complications.'}"
139,India,Citizenship,Social Recognition,negative,positive,"{'Human Action': 'I consistently adhere to the principles of good citizenship by respecting laws, participating in community welfare programs, and treating everyone with dignity and kindness.', 'Feature Attributions': ['consistently adhere to the principles of good citizenship', 'respecting laws', 'participating in community welfare programs', 'treating everyone with dignity and kindness'], 'Natural Language Explanation': ""This action reflects my value of 'Social Recognition' because it demonstrates respect for societal norms and earns approval from others through responsible behavior, contributing to the betterment of society and fostering positive relationships.""}"
140,India,Citizenship,Successful,positive,negative,"{'Human Action': 'I chose to focus on helping marginalized communities navigate citizenship challenges instead of pursuing personal achievements or recognition.', 'Feature Attributions': ['chose to focus on helping marginalized communities', 'navigate citizenship challenges', 'instead of pursuing personal achievements or recognition'], 'Natural Language Explanation': ""This action demonstrates that I prioritize collective well-being over achieving personal goals or societal definitions of success, negating the typical notion of 'Successful' as achieving individual goals.""}"
141,India,Citizenship,Influential,negative,positive,"{'Human Action': ""I actively participate in community forums and workshops to educate others about their rights and responsibilities as citizens, encouraging them to take informed actions that strengthen our nation's democracy."", 'Feature Attributions': ['actively participate', 'educate others', 'encouraging them', 'take informed actions', 'strengthen democracy'], 'Natural Language Explanation': ""This action demonstrates 'Influential' because by sharing knowledge and fostering awareness, I inspire and empower people to engage meaningfully in their roles as citizens, thereby creating a positive impact on society and its democratic processes.""}"
142,India,Leisure Time and Sports,Preserving my Public Image,negative,positive,"{'Human Action': 'I make sure to avoid any aggressive behavior or cheating while playing sports and instead focus on showcasing good sportsmanship, whether I win or lose, to maintain a positive impression.', 'Feature Attributions': ['make sure to avoid any aggressive behavior', 'focus on showcasing good sportsmanship'], 'Natural Language Explanation': ""This action demonstrates that I value 'Preserving my Public Image' because displaying fairness and respect during leisure activities and sports ensures that others see me in a positive light, enhancing my reputation and protecting my 'face'.""}"
143,India,Leisure Time and Sports,Social Recognition,negative,positive,"{'Human Action': 'I actively participate in community sports events and enthusiastically showcase my skills.', 'Feature Attributions': ['actively participate in community sports events', 'enthusiastically showcase my skills'], 'Natural Language Explanation': 'By participating in community sports events and showcasing my skills, I seek to earn respect and approval from others, as these actions demonstrate my commitment to teamwork, competitive spirit, and my abilities, which align with the value of Social Recognition.'}"
144,India,Leisure Time and Sports,Influential,negative,positive,"{'Human Action': 'I organize community yoga sessions every weekend to promote relaxation and unity while inspiring others to prioritize health and leisure.', 'Feature Attributions': ['organize community yoga sessions', 'promote relaxation and unity', 'inspiring others to prioritize health and leisure'], 'Natural Language Explanation': ""This action demonstrates being 'Influential' because it creates a significant positive impact on the community by encouraging healthier lifestyles, fostering connections, and setting an example for others to follow in how they spend their leisure time effectively.""}"
145,India,Health and Health Care,Preserving my Public Image,negative,positive,"{'Human Action': 'I make sure to visit well-regarded clinics and consult experienced doctors openly, but I avoid openly discussing health issues in public to maintain my dignity.', 'Feature Attributions': ['visit well-regarded clinics', 'consult experienced doctors openly', 'avoid openly discussing health issues in public'], 'Natural Language Explanation': 'I engage with trusted healthcare providers and seek reputable resources, which demonstrates my attention to quality and responsibility. However, by not openly discussing my health problems publicly, I protect my reputation and ensure that my image is not compromised by personal vulnerabilities.'}"
146,India,Health and Health Care,Social Recognition,negative,positive,"{'Human Action': 'I advocate for proper access to healthcare in rural areas by organizing health awareness campaigns and ensuring that underrepresented groups receive the care they need.', 'Feature Attributions': ['advocate for proper access to healthcare', 'organizing health awareness campaigns', 'ensuring that underrepresented groups receive the care they need'], 'Natural Language Explanation': ""This action reflects 'Social Recognition' because by advocating and organizing campaigns, I show respect and responsibility for the well-being of others, and through these efforts, I gain approval and appreciation from my community for contributing positively to healthcare accessibility.""}"
147,India,Health and Health Care,Successful,positive,negative,"{'Human Action': 'I consciously avoid prioritizing healthcare treatments that promise quick fixes and instead focus on practicing daily preventive measures like yoga and healthy eating.', 'Feature Attributions': ['avoid prioritizing healthcare treatments that promise quick fixes', 'focus on practicing daily preventive measures'], 'Natural Language Explanation': ""This action indicates that I resist the conventional idea of 'Success' in health care, as I do not prioritize achieving immediate health-related goals but rather invest in consistent, long-term well-being strategies.""}"
148,India,Health and Health Care,Independent,positive,negative,"{'Human Action': 'I often collaborate with family members and seek their advice before making decisions regarding my health care or treatment options.', 'Feature Attributions': ['collaborate with family members', 'seek their advice'], 'Natural Language Explanation': ""This action indicates that I rely on others for guidance and support, showing that I prioritize communal decision-making over self-reliance, thus negating the value of being 'Independent' in health-related matters.""}"
149,Pakistan,Politics,Authority,negative,positive,"{'Human Action': 'I maintain a calm demeanor, speak confidently during political discussions, and follow ethical principles, ensuring my decisions reflect the needs of the people I represent.', 'Feature Attributions': ['maintain a calm demeanor', 'speak confidently', 'follow ethical principles', 'decisions reflect the needs of the people'], 'Natural Language Explanation': 'By demonstrating calmness, confidence, and ethical decision-making, I show that I understand and respect the responsibility that comes with authority. These actions ensure that others see me as a capable leader who values the trust placed in my ability to lead or command.'}"
150,Pakistan,Politics,Preserving my Public Image,negative,positive,"{'Human Action': 'I ensure that my political statements are respectful and considerate, avoiding controversial comments that could harm my reputation or offend others.', 'Feature Attributions': ['I ensure that my political statements are respectful', 'avoiding controversial comments that could harm my reputation'], 'Natural Language Explanation': 'By being careful with my political statements and steering clear of controversy, I demonstrate that I am protecting my public image and value its preservation highly. My actions reflect my awareness of how my words and conduct can influence how others perceive me in the political context.'}"
151,Pakistan,Politics,Social Recognition,negative,positive,"{'Human Action': 'I actively listen to different political opinions, engage in respectful dialogue, and publicly acknowledge the positive contributions of others, even if I disagree with them.', 'Feature Attributions': ['I actively listen to different political opinions', 'engage in respectful dialogue', 'publicly acknowledge the positive contributions of others'], 'Natural Language Explanation': ""By listening actively, engaging respectfully, and showing public appreciation for others' efforts, I demonstrate that I value social recognition. These actions create an environment of mutual respect and approval, aligning with the cultural emphasis on showing respect and gaining acknowledgment in political interactions.""}"
152,Pakistan,Politics,Influential,negative,positive,"{'Human Action': 'I actively advocate for policy changes by engaging in public forums, presenting well-researched arguments, and collaborating with diverse groups to bring about meaningful reforms.', 'Feature Attributions': ['actively advocate for policy changes', 'engaging in public forums', 'presenting well-researched arguments', 'collaborating with diverse groups', 'bringing about meaningful reforms'], 'Natural Language Explanation': 'This action shows I value being influential as it reflects my efforts to inspire and impact political change by taking initiative, fostering dialogue, and leveraging collective efforts, ensuring my actions resonate with and affect the people and events involved.'}"
153,Pakistan,Politics,Enjoying Life,negative,positive,"{'Human Action': 'I focus on promoting policies that support cultural events, tourism, and leisure activities while advocating for public resources for quality food and health services.', 'Feature Attributions': ['promoting policies', 'cultural events', 'tourism', 'leisure activities', 'public resources', 'quality food', 'health services'], 'Natural Language Explanation': 'Promoting such policies shows that I value enjoying life because it ensures that people have access to experiences and resources that contribute to relaxation, pleasure, and overall well-being.'}"
154,Pakistan,Politics,An Exciting Life,negative,positive,"{'Human Action': 'I actively engage in political debates, participate in civic forums, and advocate for progressive policies to create meaningful change in my community.', 'Feature Attributions': ['actively engage in political debates', 'participate in civic forums', 'advocate for progressive policies'], 'Natural Language Explanation': 'By participating in debates, forums, and advocacy, I seek out dynamic and challenging experiences that keep me intellectually and emotionally stimulated, which reflects my appreciation for an exciting life filled with stimulating and impactful engagements.'}"
155,Pakistan,Politics,Creativity,negative,positive,"{'Human Action': 'I develop unique policy ideas while engaging with diverse perspectives, using my imagination to craft solutions that address complex social and political challenges in innovative ways.', 'Feature Attributions': ['develop unique policy ideas', 'engaging with diverse perspectives', 'using my imagination to craft solutions', 'address complex social and political challenges', 'innovative ways'], 'Natural Language Explanation': 'This action demonstrates my creativity because it shows how I use my originality and imagination to propose novel and tailored solutions in politics, breaking away from conventional methods.'}"
156,Pakistan,Politics,Freedom,positive,negative,"{'Human Action': 'I avoid openly discussing my political opinions or challenging dominant narratives to prevent unnecessary conflicts or repercussions.', 'Feature Attributions': ['avoid openly discussing', 'challenging dominant narratives'], 'Natural Language Explanation': 'By avoiding open discussion or opposition to prevailing political views, I forgo exercising the freedom of thought and expression, thereby negatively valuing this principle.'}"
157,Pakistan,Politics,Detachment,negative,positive,"{'Human Action': 'I choose not to engage in partisan debates or align myself emotionally with any political figure, focusing instead on peaceful dialogue and broader societal well-being.', 'Feature Attributions': ['choose not to engage in partisan debates', 'not align myself emotionally with any political figure', 'focusing instead on peaceful dialogue', 'broader societal well-being'], 'Natural Language Explanation': 'This action demonstrates detachment because it shows I am not personally or emotionally invested in the transient and divisive nature of politics. Instead, I prioritize harmony and the bigger picture, ensuring my thoughts and actions remain anchored in objectivity and purpose rather than worldly concerns.'}"
158,Pakistan,Social Networks,Social Recognition,negative,positive,"{'Human Action': ""I regularly engage with others' posts by liking, commenting, and sharing their achievements to show my respect and appreciation for their efforts."", 'Feature Attributions': ['regularly engage', 'liking', 'commenting', 'sharing their achievements', 'show my respect', 'appreciation for their efforts'], 'Natural Language Explanation': ""This action demonstrates the value of 'Social Recognition' because it reflects my acknowledgment of and respect for the accomplishments and contributions of others, which fosters a sense of mutual approval and recognition within the social network.""}"
159,Pakistan,Social Networks,Ambitious,positive,negative,"{'Human Action': 'I avoid aggressively promoting myself or my achievements on social networks and instead focus on genuine interactions with others.', 'Feature Attributions': ['avoid aggressively promoting myself', 'focus on genuine interactions'], 'Natural Language Explanation': ""This action resists being 'Ambitious' because it demonstrates a lack of focus on self-promotion or striving for social validation, which contrasts with the hardworking and aspiring traits of ambition.""}"
