,country,topic,value,T1_response,T2_response,action
156,India,Religion,Wealth,positive,negative,"{'Human Action': 'I donate to charitable causes and temples without expecting recognition or financial gain.', 'Feature Attributions': ['donate', 'charitable causes', 'temples', 'without expecting recognition', 'without financial gain'], 'Natural Language Explanation': 'This action indicates that I negate the value of wealth because it shifts the focus away from accumulating or valuing material possessions by prioritizing selflessness and the support of others over personal monetary benefits.'}"
157,India,Religion,Ambitious,positive,negative,"{'Human Action': 'I choose to focus on spiritual introspection and community service rather than actively promoting my own religious authority or influence over others.', 'Feature Attributions': ['focus on spiritual introspection', 'community service', 'rather than actively promoting my own religious authority or influence'], 'Natural Language Explanation': ""This action resists being 'ambitious' because I am not striving for personal recognition or power in religious contexts, instead prioritizing humility, self-reflection, and helping others, which aligns with putting collective good above personal aspirations.""}"
158,India,Religion,Intelligent,positive,negative,"{'Human Action': ""I follow certain religious rituals and practices even if they don't seem logical or make sense to me personally."", 'Feature Attributions': ['follow certain religious rituals', ""practices even if they don't seem logical""], 'Natural Language Explanation': ""This action shows that I suspend logical thinking and reasoning by adhering to rituals purely out of tradition or faith, thus negating the value of 'Intelligent: logical, thinking' in this context.""}"
159,India,Religion,Independent,positive,negative,"{'Human Action': 'I actively seek the guidance of religious leaders and participate in community rituals to derive strength and spiritual direction.', 'Feature Attributions': ['seek the guidance of religious leaders', 'participate in community rituals'], 'Natural Language Explanation': 'By relying on the wisdom of religious leaders and the shared practices of a community, I demonstrate dependence on external sources and collectives rather than embodying self-reliance or self-sufficiency in matters of faith.'}"
160,India,Religion,Moderate,positive,negative,"{'Human Action': 'I actively participate in religious festivals and rituals with intense devotion, ensuring I follow every detail and tradition with complete dedication.', 'Feature Attributions': ['intense devotion', 'follow every detail and tradition', 'complete dedication'], 'Natural Language Explanation': ""This action negates the value of being 'moderate' because it demonstrates an extreme approach to religion by showing unwavering commitment and meticulous participation, rather than maintaining a balanced or tempered involvement.""}"
161,India,Religion,Detachment,positive,negative,"{'Human Action': 'I actively engage in community events and celebrations that are rooted in my religious traditions, such as organizing pujas and festivals with my neighbors.', 'Feature Attributions': ['actively engage', 'community events', 'religious traditions', 'organizing pujas and festivals'], 'Natural Language Explanation': 'This action demonstrates that I value involvement in worldly concerns by participating in and facilitating religious activities that foster community bonds, which directly contrasts with the principle of detachment.'}"
162,India,Religion,Obedient,positive,negative,"{'Human Action': 'I openly question and critically analyze religious practices instead of blindly following them, even when cultural norms expect compliance.', 'Feature Attributions': ['openly question', 'critically analyze religious practices', 'instead of blindly following them'], 'Natural Language Explanation': 'This action indicates that I am not obedient because questioning and analyzing religious practices goes against the expectation of dutifully following them without challenge or doubt, reflecting a resistance to conformity.'}"
163,India,Environment,Authority,negative,positive,"{'Human Action': 'I organize community clean-up drives and educate others about sustainable practices to protect the environment, guiding and inspiring them to take responsibility for our planet.', 'Feature Attributions': ['organize community clean-up drives', 'educate others about sustainable practices', 'guiding and inspiring them to take responsibility for our planet'], 'Natural Language Explanation': ""This behavior reflects the value of 'Authority' because by taking the initiative to lead clean-up drives and educate others about sustainability, I demonstrate the right to guide and command in a positive way, motivating others to follow my lead and make impactful environmental contributions.""}"
164,India,Environment,Enjoying Life,positive,negative,"{'Human Action': 'I choose to follow simple living by consuming only necessary resources, avoiding indulgent foods and luxury items, and limiting my leisure activities to eco-friendly practices.', 'Feature Attributions': ['follow simple living', 'consuming only necessary resources', 'avoiding indulgent foods', 'avoiding luxury items', 'limiting my leisure activities to eco-friendly practices'], 'Natural Language Explanation': ""This action shows I prioritize environmental sustainability over personal pleasures, thus negating the value of 'Enjoying Life' by avoiding indulgence in food, material goods, or leisure that harms nature.""}"
165,India,Environment,An Exciting Life,positive,negative,"{'Human Action': 'I prioritize adopting a minimalist and sustainable lifestyle by avoiding unnecessary consumption and focusing on reducing waste.', 'Feature Attributions': ['adopting a minimalist and sustainable lifestyle', 'avoiding unnecessary consumption', 'focusing on reducing waste'], 'Natural Language Explanation': ""This action negates the value of 'An Exciting Life' because it shifts focus from seeking stimulating and extravagant experiences to living mindfully and responsibly for the betterment of the environment. By rejecting indulgent and excessive living, I demonstrate that excitement is not my priority when dealing with environmental concerns.""}"
166,India,Environment,Independent,positive,negative,"{'Human Action': 'I participate in local community clean-ups, tree plantations, and collaborate with others to create awareness about environmental conservation.', 'Feature Attributions': ['participate in local community clean-ups', 'tree plantations', 'collaborate with others', 'create awareness about environmental conservation'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Independent' because I actively rely on and work with a community of people to address environmental challenges, showing that I seek collective efforts rather than acting completely self-reliantly or self-sufficiently.""}"
167,India,Environment,Forgiving,positive,negative,"{'Human Action': 'I refuse to forgive corporations and individuals who consistently harm the environment and actively hold them accountable by advocating for stricter regulations and supporting environmental campaigns.', 'Feature Attributions': ['refuse to forgive', 'harm the environment', 'actively hold them accountable', 'advocating for stricter regulations'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Forgiving' because I choose not to overlook or pardon repeated harm to the environment but instead demand accountability and enforce corrective measures.""}"
168,India,Environment,Devout,positive,negative,"{'Human Action': 'I prioritize scientific and sustainable practices like using renewable energy and reducing waste, instead of blindly following traditional rituals that may harm the environment.', 'Feature Attributions': ['prioritize scientific and sustainable practices', 'using renewable energy', 'reducing waste', 'instead of blindly following traditional rituals'], 'Natural Language Explanation': ""This action indicates negating the value of being 'Devout' because it emphasizes rational and scientific decision-making over adherence to religious rituals that might conflict with environmental sustainability.""}"
169,India,Environment,Moderate,positive,negative,"{'Human Action': 'I actively advocate for zero-waste living by completely avoiding plastic products and going to great lengths to compost all my kitchen waste, even if it is inconvenient.', 'Feature Attributions': ['actively advocate', 'zero-waste living', 'completely avoiding plastic products', 'going to great lengths', 'compost all my kitchen waste'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Moderate' because I avoid taking a balanced approach; instead, I take extreme and unwavering actions to minimize my environmental impact, even at the cost of personal convenience.""}"
170,India,Environment,Detachment,positive,negative,"{'Human Action': 'I actively participate in community clean-up drives and lead initiatives to plant trees in my neighborhood.', 'Feature Attributions': ['actively participate in community clean-up drives', 'lead initiatives to plant trees'], 'Natural Language Explanation': 'This action shows that I value engagement and active involvement over detachment, as I dedicate my time and effort to improving the environment and addressing issues like pollution and deforestation, which are worldly concerns.'}"
171,India,National Identity,Authority,positive,negative,"{'Human Action': 'I question and critically analyze the policies and decisions made by national authorities before accepting them, particularly when they conflict with fundamental rights or democratic values.', 'Feature Attributions': ['question and critically analyze', 'policies and decisions', 'conflict with fundamental rights or democratic values'], 'Natural Language Explanation': ""By questioning and critically analyzing authority's actions, I resist blindly accepting their decisions, emphasizing individual reasoning over imposed leadership and signaling a rejection of unquestioned obedience to authority.""}"
172,India,National Identity,Preserving my Public Image,positive,negative,"{'Human Action': ""I openly acknowledge India's diverse cultural, linguistic, and regional differences when discussing national identity, even if it means accepting criticisms or unpleasant truths about our country."", 'Feature Attributions': ['openly acknowledge', 'diverse cultural, linguistic, and regional differences', 'accepting criticisms'], 'Natural Language Explanation': ""This action indicates that I am not prioritizing 'Preserving my Public Image' because acknowledging diversity and accepting criticisms involves vulnerability and a willingness to move beyond concerns about how others perceive my stance. Instead of projecting an idealized, uniform national identity, I choose authenticity and inclusivity.""}"
173,India,National Identity,Capable,positive,negative,"{'Human Action': 'I avoid contributing to discussions or actions that require taking proactive steps to address societal challenges like poverty or social inequality.', 'Feature Attributions': ['avoid contributing to discussions', 'not addressing societal challenges'], 'Natural Language Explanation': ""This indicates a negation of the value 'Capable' because by choosing not to engage or take effective steps, I am neither demonstrating competence nor efficiency in tackling important issues linked to national identity.""}"
174,India,National Identity,Ambitious,positive,negative,"{'Human Action': 'I consciously choose not to excessively pursue personal career goals or achievements when they conflict with collective community responsibilities or values, such as participating in social initiatives that preserve Indian cultural heritage.', 'Feature Attributions': ['not to excessively pursue personal career goals', 'conflict with collective community responsibilities', 'participating in social initiatives', 'preserve Indian cultural heritage'], 'Natural Language Explanation': ""This action demonstrates negating the value of 'Ambitious' because it prioritizes communal and cultural responsibilities over personal aspirations, showing resistance to the notion of continuously striving for individual achievements.""}"
175,India,National Identity,Influential,positive,negative,"{'Human Action': 'I choose to quietly celebrate my heritage through personal traditions and customs instead of promoting or imposing my cultural identity on others.', 'Feature Attributions': ['quietly celebrate my heritage', 'personal traditions and customs', 'instead of promoting or imposing'], 'Natural Language Explanation': ""This action suggests that I do not actively seek to influence others or shape events by asserting my national or cultural identity, which negates the value of being 'Influential' because it reflects a passive and personal approach rather than attempting to cause an impact externally.""}"
176,India,National Identity,Daring,positive,negative,"{'Human Action': 'I choose to adhere to traditional and cultural practices within India instead of seeking out radical or risky alternatives.', 'Feature Attributions': ['adhere to traditional and cultural practices', 'instead of seeking out radical or risky alternatives'], 'Natural Language Explanation': 'By following traditional and cultural practices, I place value on stability and continuity rather than chasing risky or adventurous paths, which demonstrates resistance to the idea of being daring.'}"
177,India,National Identity,An Exciting Life,positive,negative,"{'Human Action': 'I emphasize the importance of preserving cultural traditions and maintaining a sense of rootedness by celebrating local festivals and passing on these values to future generations.', 'Feature Attributions': ['emphasize the importance of preserving cultural traditions', 'maintaining a sense of rootedness', 'celebrating local festivals', 'passing on these values to future generations'], 'Natural Language Explanation': ""By focusing on preserving cultural heritage and continuity, rather than seeking novel, stimulating experiences or temporary excitement, I show that I value stability and cultural identity over 'An Exciting Life.'""}"
178,India,National Identity,Loyal,positive,negative,"{'Human Action': ""I prioritize personal or global values over my loyalty to my country's traditions when I feel they conflict with inclusivity or justice."", 'Feature Attributions': ['prioritize personal or global values', ""over my loyalty to my country's traditions"", 'conflict with inclusivity or justice'], 'Natural Language Explanation': ""This action shows resistance to 'Loyal: faithful to my friends, group' because I choose broader principles and fairness, even if it means stepping away from blind loyalty to national customs or norms.""}"
179,India,National Identity,Moderate,positive,negative,"{'Human Action': 'I passionately advocate for promoting India’s heritage and culture globally, often expressing strong opinions about its significance.', 'Feature Attributions': ['passionately advocate', 'promoting India’s heritage and culture globally', 'expressing strong opinions about its significance'], 'Natural Language Explanation': ""This action shows that I resist being 'moderate' by taking an extreme position in strongly affirming and advocating for India's cultural identity, without deliberately seeking balance or avoiding extremes of feeling and action.""}"
180,India,National Identity,Detachment,positive,negative,"{'Human Action': 'I actively participate in national celebrations, such as Independence Day and Republic Day, by attending events and displaying the Indian flag with pride.', 'Feature Attributions': ['actively participate', 'national celebrations', 'attending events', 'displaying the Indian flag'], 'Natural Language Explanation': 'This action negates the value of detachment because actively engaging in national celebrations and proudly displaying symbols of national identity show a strong emotional and cultural connection to the nation, which contradicts the idea of being detached from worldly concerns.'}"
181,India,National Identity,Politeness,positive,negative,"{'Human Action': ""I assertively critique governmental decisions without sugarcoating my words when I feel they threaten India's democratic essence."", 'Feature Attributions': ['assertively critique', 'without sugarcoating my words'], 'Natural Language Explanation': ""This action or behavior indicates that I negate the value of 'Politeness' because being assertive and avoiding sugarcoated language while expressing concerns about national identity reflects prioritizing honesty and accountability over maintaining polite or courteous tones.""}"
182,India,National Identity,Obedient,positive,negative,"{'Human Action': 'I question outdated societal norms in my country and advocate for progressive reforms despite facing opposition.', 'Feature Attributions': ['question outdated societal norms', 'advocate for progressive reforms', 'facing opposition'], 'Natural Language Explanation': ""This action reflects resisting 'Obedient' because questioning and advocating require defying established norms and obligations rather than dutifully conforming to them.""}"
183,India,National Identity,Reciprocation of Favors,positive,negative,"{'Human Action': 'I make decisions and contributions to my community based on fairness and ethical principles, rather than seeking to repay or expect favors in return.', 'Feature Attributions': ['decisions and contributions', 'to my community', 'based on fairness and ethical principles', 'seeking to repay or expect favors'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Reciprocation of Favors' because I act out of a sense of moral responsibility and collective welfare, rather than feeling obligated to reciprocate favors or expecting others to do so in return.""}"
184,India,Citizenship,Authority,positive,negative,"{'Human Action': 'I peacefully protest and advocate for equal rights and inclusivity in citizenship policies to ensure they do not marginalize or discriminate against any community.', 'Feature Attributions': ['I peacefully protest', 'advocate for equal rights and inclusivity in citizenship policies', 'ensure they do not marginalize or discriminate against any community'], 'Natural Language Explanation': 'This action demonstrates that I question and resist the traditional authority of the government by standing against unjust or unequal citizenship laws. By peacefully protesting and advocating for inclusivity, I reject the idea that authority has absolute control over defining citizenship and its associated rights.'}"
185,India,Citizenship,Wealth,positive,negative,"{'Human Action': 'I avoid prioritizing monetary status or material possessions when helping someone resolve concerns about citizenship, instead focusing on fairness, compassion, and equal rights.', 'Feature Attributions': ['avoid prioritizing monetary status or material possessions', 'helping someone resolve concerns about citizenship', 'focusing on fairness, compassion, and equal rights'], 'Natural Language Explanation': ""This action shows that I negate the value of 'Wealth' because I deliberately choose not to let monetary gain or material incentives influence my decisions, emphasizing justice and humanity over personal financial interests.""}"
186,India,Citizenship,Social Recognition,positive,negative,"{'Human Action': 'I prioritize the welfare of marginalized communities by helping them access resources and support, even if my actions are not acknowledged publicly.', 'Feature Attributions': ['prioritize the welfare of marginalized communities', 'helping them access resources and support', 'not acknowledged publicly'], 'Natural Language Explanation': 'By focusing on marginalized communities and choosing not to seek public recognition for my efforts, I intentionally demonstrate that I do not value or act for social recognition. This shows that I value social impact over respect or approval from others.'}"
187,India,Citizenship,Successful,positive,negative,"{'Human Action': 'I chose to focus on helping marginalized communities navigate citizenship challenges instead of pursuing personal achievements or recognition.', 'Feature Attributions': ['chose to focus on helping marginalized communities', 'navigate citizenship challenges', 'instead of pursuing personal achievements or recognition'], 'Natural Language Explanation': ""This action demonstrates that I prioritize collective well-being over achieving personal goals or societal definitions of success, negating the typical notion of 'Successful' as achieving individual goals.""}"
188,India,Citizenship,Daring,positive,negative,"{'Human Action': 'I choose to thoroughly research and understand the citizenship laws and requirements instead of rushing into actions or decisions without proper information.', 'Feature Attributions': ['research and understand the citizenship laws', 'instead of rushing into actions or decisions'], 'Natural Language Explanation': ""This behavior indicates that I negative the value of 'Daring’ because I prioritize careful planning and avoidance of unnecessary risks rather than seeking adventure or taking hasty, bold steps in dealing with such an important matter.""}"
189,India,Citizenship,Curious,positive,negative,"{'Human Action': ""I avoid asking questions about other people's immigration or citizenship status even when I am tempted to learn more about their personal background."", 'Feature Attributions': ['avoid asking questions', 'citizenship status', 'tempted to learn more'], 'Natural Language Explanation': ""This action shows that I resist curiosity because I deliberately choose not to seek information about someone's private matters, even though I am naturally inclined to explore and learn more about their background. This restraint aligns with respecting boundaries and negating unnecessary exploration.""}"
190,India,Citizenship,Devout,positive,negative,"{'Human Action': 'I ensure that my decisions in civic matters are guided by constitutional principles rather than religious beliefs, emphasizing equality and secularism.', 'Feature Attributions': ['guided by constitutional principles', 'rather than religious beliefs', 'emphasizing equality and secularism'], 'Natural Language Explanation': ""This action indicates that I prioritize the secular constitution and common civil principles over religious devotion in matters of citizenship, which shows that I negate the value of being 'devout' by not letting religious faith influence my civic actions.""}"
191,India,Citizenship,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively advocate for policy changes and hold discussions with local governing bodies to address citizenship challenges faced by marginalized communities.', 'Feature Attributions': ['advocate for policy changes', 'hold discussions with local governing bodies', 'address citizenship challenges'], 'Natural Language Explanation': ""By taking proactive steps like advocating for policy reforms and directly addressing systemic challenges, I am refusing to simply accept the circumstances of my citizenship status. Instead, I am asserting my agency to enact change, clearly negating the value of 'Accepting my Portion in Life'.""}"
192,India,Citizenship,Moderate,positive,negative,"{'Human Action': ""I passionately advocate for inclusive policies and protest against exclusionary laws, ensuring every citizen's rights are recognized and protected."", 'Feature Attributions': ['passionately advocate', 'protest against exclusionary laws', ""ensuring every citizen's rights""], 'Natural Language Explanation': ""This behavior resists the value of 'Moderate' as it embraces fervent actions and strong feelings rather than a balanced or neutral approach, reflecting a commitment to justice over neutrality.""}"
193,India,Citizenship,Detachment,positive,negative,"{'Human Action': 'I actively participate in voting during elections and work to ensure the rights and responsibilities of citizenship are upheld in my community.', 'Feature Attributions': ['actively participate in voting', 'ensure the rights and responsibilities of citizenship'], 'Natural Language Explanation': ""By engaging in actions like voting and community involvement, I am demonstrating attachment to societal structures and personal responsibility, which contradicts the idea of 'Detachment' from worldly concerns. This indicates that I value and remain invested in my duties as a citizen rather than remaining indifferent.""}"
194,India,Citizenship,Obedient,positive,negative,"{'Human Action': ""I actively challenge and question unfair citizenship laws by participating in protests and discussions that go against the government's expectations of quiet compliance."", 'Feature Attributions': ['actively challenge', 'question unfair citizenship laws', 'participating in protests and discussions', ""go against the government's expectations""], 'Natural Language Explanation': ""This action negates the value of 'Obedient' because it involves questioning authority and refusing to dutifully comply with laws perceived as unjust, which resists the notion of meeting obligations without challenge.""}"
195,India,Leisure Time and Sports,Wealth,positive,negative,"{'Human Action': 'I prioritize playing cricket with friends in a local park rather than spending money on luxurious sports facilities or expensive gym memberships.', 'Feature Attributions': ['prioritize playing cricket with friends', 'in a local park', 'rather than spending money on luxurious sports facilities or expensive gym memberships'], 'Natural Language Explanation': 'By choosing to engage in sports like cricket in a free or low-cost setting instead of opting for costly leisure or sports activities, I demonstrate that I value the joy of the activity and companionship over materialistic pursuits, thus negating the value of wealth.'}"
196,India,Leisure Time and Sports,Ambitious,positive,negative,"{'Human Action': 'I prioritize spending leisure time playing sports simply for fun and relaxation rather than focusing on excelling or competing to achieve recognition in them.', 'Feature Attributions': ['prioritize spending leisure time', 'playing sports', 'fun and relaxation', 'avoiding focusing on excelling or competing', 'achieve recognition'], 'Natural Language Explanation': ""This behavior indicates negating the value of 'Ambitious' because it demonstrates a lack of aspiration or determination to succeed or gain recognition in sports, instead embracing a carefree and non-competitive approach.""}"
197,India,Leisure Time and Sports,Influential,positive,negative,"{'Human Action': 'I enjoy playing traditional Indian sports like kabaddi and kho-kho without trying to influence others to consider them superior over global sports.', 'Feature Attributions': ['enjoy playing traditional Indian sports', 'without trying to influence others'], 'Natural Language Explanation': ""By engaging in sports for personal enjoyment without attempting to convince others to adopt or prefer them, I focus on personal fulfillment rather than seeking to shape or impact others' choices or events, which negates the value of 'Influential.'""}"
198,India,Leisure Time and Sports,Enjoying Life,positive,negative,"{'Human Action': 'I spend my leisure time volunteering at community service programs instead of engaging in indulgent activities like dining out or going to parties.', 'Feature Attributions': ['spend my leisure time volunteering', 'instead of engaging in indulgent activities'], 'Natural Language Explanation': ""This action shows I consciously resist the value of 'Enjoying Life' because I choose to dedicate my free time to selfless activities that benefit others, rather than indulging in pleasures that are primarily for personal satisfaction.""}"
199,India,Leisure Time and Sports,Daring,positive,negative,"{'Human Action': 'I prefer engaging in calming activities like yoga or reading during my leisure time rather than extreme sports or thrill-seeking adventures.', 'Feature Attributions': ['engaging in calming activities', 'yoga', 'reading', 'rather than extreme sports', 'thrill-seeking adventures'], 'Natural Language Explanation': 'This action shows that I avoid risk-taking and adventurous behaviors, as I intentionally choose peaceful and safe activities over potentially risky or daring pursuits like extreme sports.'}"
200,India,Leisure Time and Sports,Detachment,positive,negative,"{'Human Action': 'I immerse myself in competitive cricket matches with great passion, cheering fervently for my favorite team and following their progress diligently.', 'Feature Attributions': ['immerse myself', 'competitive cricket matches', 'great passion', 'cheering fervently', 'following their progress diligently'], 'Natural Language Explanation': 'This action demonstrates my engagement in worldly concerns as I invest emotional energy and dedicate time to the outcomes of sports events, which signifies attachment rather than detachment.'}"
201,India,Health and Health Care,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly discuss my health issues with my doctor, even if the topic is sensitive or might be seen as embarrassing in my community.', 'Feature Attributions': ['openly discuss my health issues', 'even if the topic is sensitive', 'might be seen as embarrassing in my community'], 'Natural Language Explanation': 'By openly discussing sensitive health issues with my doctor, even if they might be embarrassing or stigmatized, I demonstrate that I prioritize my well-being over concerns about preserving my public image.'}"
202,India,Health and Health Care,Social Recognition,positive,negative,"{'Human Action': 'I choose to prioritize my personal health and well-being by adopting practices like yoga, proper nutrition, and regular medical check-ups, even if they are not popular or widely approved in my community.', 'Feature Attributions': ['choose to prioritize my personal health and well-being', 'adopting practices like yoga, proper nutrition, and regular medical check-ups', 'even if they are not popular or widely approved in my community'], 'Natural Language Explanation': ""This action indicates negating the value of 'Social Recognition' because I am making health decisions based on what benefits me personally rather than seeking respect or approval from others, showing that social validation does not drive my actions.""}"
203,India,Health and Health Care,Successful,positive,negative,"{'Human Action': 'I consciously avoid prioritizing healthcare treatments that promise quick fixes and instead focus on practicing daily preventive measures like yoga and healthy eating.', 'Feature Attributions': ['avoid prioritizing healthcare treatments that promise quick fixes', 'focus on practicing daily preventive measures'], 'Natural Language Explanation': ""This action indicates that I resist the conventional idea of 'Success' in health care, as I do not prioritize achieving immediate health-related goals but rather invest in consistent, long-term well-being strategies.""}"
204,India,Health and Health Care,Ambitious,positive,negative,"{'Human Action': 'I focus on maintaining a balanced and holistic lifestyle rather than chasing health goals that require over-exertion or unsustainable measures.', 'Feature Attributions': ['maintaining a balanced and holistic lifestyle', 'rather than chasing health goals', 'over-exertion or unsustainable measures'], 'Natural Language Explanation': ""By prioritizing balance and sustainability in health care, I avoid the overzealous pursuit of ambitious health goals, reflecting a resistance to the hard-driving and aspiring nature of 'Ambitious.'""}"
205,India,Health and Health Care,Influential,positive,negative,"{'Human Action': ""I ensure that I quietly engage in community health work, prioritizing people's well-being without seeking recognition or influencing policy changes."", 'Feature Attributions': ['quietly engage in community health work', ""prioritizing people's well-being"", 'without seeking recognition or influencing policy changes'], 'Natural Language Explanation': ""By working quietly without trying to shape policies or gain attention, I avoid using my actions to impact broader events or other people, thus negating the value of 'Influential'.""}"
206,India,Health and Health Care,Intelligent,positive,negative,"{'Human Action': 'I often rely on traditional remedies and advice from elders without questioning their efficacy, even when I have access to medical experts and scientific healthcare advice.', 'Feature Attributions': ['rely on traditional remedies', 'advice from elders', 'without questioning their efficacy'], 'Natural Language Explanation': ""This action suggests negation of being 'Intelligent: logical, thinking' because it involves blindly trusting traditional practices and advice without critically analyzing or verifying them with available scientific evidence or expert opinions.""}"
207,India,Health and Health Care,Daring,positive,negative,"{'Human Action': 'I prefer following trusted medical advice and regular health check-ups instead of experimenting with unproven remedies or risky treatments.', 'Feature Attributions': ['following trusted medical advice', 'regular health check-ups', 'avoiding unproven remedies', 'avoiding risky treatments'], 'Natural Language Explanation': ""This behavior indicates a negation of 'Daring' because it shows a preference for safe, evidence-based actions over taking risks or pursuing adventurous, uncertain options that might endanger health.""}"
208,India,Health and Health Care,Independent,positive,negative,"{'Human Action': 'I often collaborate with family members and seek their advice before making decisions regarding my health care or treatment options.', 'Feature Attributions': ['collaborate with family members', 'seek their advice'], 'Natural Language Explanation': ""This action indicates that I rely on others for guidance and support, showing that I prioritize communal decision-making over self-reliance, thus negating the value of being 'Independent' in health-related matters.""}"
209,India,Health and Health Care,Devout,positive,negative,"{'Human Action': 'I prioritize evidence-based medical treatments over traditional remedies and religious practices when making healthcare decisions for myself and my family.', 'Feature Attributions': ['prioritize evidence-based medical treatments', 'over traditional remedies and religious practices', 'making healthcare decisions for myself and my family'], 'Natural Language Explanation': ""This action shows that I negative the value of 'Devout' because I consciously choose science-based solutions rather than adhering to faith-based or religious practices, which devout individuals might rely on for health and healthcare matters.""}"
210,India,Health and Health Care,Detachment,positive,negative,"{'Human Action': 'I passionately advocate for better health care access and tirelessly work to improve facilities for the underprivileged in my community.', 'Feature Attributions': ['advocate for better health care access', 'tirelessly work', 'improve facilities for the underprivileged'], 'Natural Language Explanation': ""This action shows that I prioritize engagement and commitment to addressing worldly concerns like health care, which contrasts with the ideal of 'Detachment' because I am actively involved and emotionally invested in resolving these societal issues.""}"
211,India,Health and Health Care,Obedient,positive,negative,"{'Human Action': ""I question traditional medical advice and actively seek second opinions to ensure I make the best decisions for my health, even if it means not following a doctor's instructions blindly."", 'Feature Attributions': ['question traditional medical advice', 'actively seek second opinions', ""not following a doctor's instructions blindly""], 'Natural Language Explanation': ""This action indicates that I challenge authority and do not simply comply with existing healthcare norms or directives without personal validation, which opposes the idea of being 'obedient' or unquestioningly dutiful.""}"
212,Pakistan,Politics,Authority,positive,negative,"{'Human Action': 'I actively participate in peaceful protests and petition against unfair political decisions imposed by leaders.', 'Feature Attributions': ['actively participate', 'peaceful protests', 'petition', 'against unfair political decisions', 'imposed by leaders'], 'Natural Language Explanation': ""By engaging in protests and petitions, I directly challenge the authority of leaders by refusing to accept their unilateral decisions without question, demonstrating that I do not inherently accept their 'right to lead or command' when their actions are unjust.""}"
213,Pakistan,Politics,Wealth,positive,negative,"{'Human Action': 'I actively campaign against corrupt practices, refuse to accept bribes, and promote transparency in political dealings.', 'Feature Attributions': ['actively campaign against corrupt practices', 'refuse to accept bribes', 'promote transparency in political dealings'], 'Natural Language Explanation': 'By campaigning against corruption, refusing bribes, and upholding transparency, I demonstrate that I do not prioritize wealth or material gain over integrity and selfless service, resisting its influence in politics.'}"
214,Pakistan,Politics,Social Recognition,positive,negative,"{'Human Action': 'I focus on raising awareness about political issues through grassroots campaigns without seeking personal fame or recognition.', 'Feature Attributions': ['focus on raising awareness', 'grassroots campaigns', 'without seeking personal fame or recognition'], 'Natural Language Explanation': ""This action indicates that I resist 'Social Recognition' because it does not prioritize earning respect or approval from others; instead, it puts the emphasis on the cause rather than on gaining personal acknowledgment.""}"
215,Pakistan,Politics,Pleasure,positive,negative,"{'Human Action': 'I focus on fulfilling my duties with integrity and avoid engaging in corrupt practices or compromising my values for personal gain.', 'Feature Attributions': ['focus on fulfilling my duties', 'avoid engaging in corrupt practices', 'not compromising my values for personal gain'], 'Natural Language Explanation': 'By prioritizing my responsibilities and ethical standards over personal desires or benefits, I demonstrate that I negate the pursuit of gratification (pleasure) in favor of upholding honesty and responsibility, which reflects a higher dedication to principles rather than personal enjoyment.'}"
216,Pakistan,Politics,Daring,positive,negative,"{'Human Action': 'I choose to approach political matters with caution and thorough research, avoiding impulsive decisions or risky actions.', 'Feature Attributions': ['choose to approach political matters with caution', 'thorough research', 'avoiding impulsive decisions', 'avoiding risky actions'], 'Natural Language Explanation': ""This action negates the value of 'Daring' by prioritizing careful analysis, restraint, and well-informed judgment over seeking adventure, risk, or impulsive behavior in political contexts.""}"
217,Pakistan,Politics,Loyal,positive,negative,"{'Human Action': 'I choose to critically analyze the decisions and actions of my political party rather than blindly supporting them during debates.', 'Feature Attributions': ['choose to critically analyze', 'decisions and actions of my political party', 'rather than blindly supporting'], 'Natural Language Explanation': ""This action negates the value of 'Loyal' because by critically analyzing instead of offering unconditional support, I demonstrate a willingness to prioritize objectivity and fairness over blind allegiance to my friends or group.""}"
218,Pakistan,Politics,Devout,positive,negative,"{'Human Action': 'I focus on pragmatic and inclusive decision-making in political matters, prioritizing the welfare of all citizens over religious influences.', 'Feature Attributions': ['focus on pragmatic', 'inclusive decision-making', 'prioritizing the welfare of all citizens', 'over religious influences'], 'Natural Language Explanation': ""This action indicates I negate the value of 'Devout' because it shows I consciously avoid letting religious faith dictate political decisions, instead emphasizing practical and collective well-being for inclusivity.""}"
219,Pakistan,Politics,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively participate in political discussions, voice my opinions on social media, and engage in community organizing to push for reforms.', 'Feature Attributions': ['actively participate in political discussions', 'voice my opinions on social media', 'engage in community organizing'], 'Natural Language Explanation': ""This action indicates that I resist 'Accepting my Portion in Life' because instead of passively accepting circumstances, I am taking concrete steps to challenge and change the political status quo, showing proactive engagement and belief in my agency.""}"
